,id_distribuidor,ID ASOCIADO,CAPITAL AUTORIZADO,TASA AUTORIZADA,RECUPERADO,NO RECUPERADO,CERRADO,P COSECHA,grupo_riesgo_quilum,grupo_riesgo_quash,tasa_sugerida_quilum,tasa_sugerida_quash,perdida_cosecha_esperada_quilum,perdida_cosecha_esperada_quash
554,158377,158994,7000,142,4825.7663816554195,2174.23361834458,SI,31.060480262065425,1,,100,,1.63,
555,158405,158970,8000,142,8000.0,0.0,SI,0.0,7,,142,,5.77,
556,158527,158971,5000,147,5000.0,0.0,SI,0.0,8,,0,,7.48,
557,158542,158967,7000,142,5001.26322676217,1998.7367732378298,SI,28.55338247482614,8,,0,,7.48,
558,158584,158973,8000,142,8000.0,0.0,SI,0.0,9,,0,,13.17,
559,152815,153224,5000,147,3199.922972044795,1800.0770279552048,SI,36.00154055910409,9,,0,,15.2,
560,152818,153225,5000,147,3199.922972044795,1800.0770279552048,SI,36.00154055910409,10,,0,,17.35,
561,152820,153223,5000,147,3199.922972044795,1800.0770279552048,SI,36.00154055910409,10,,0,,17.35,
562,152822,153222,5000,147,3199.922972044795,1800.0770279552048,SI,36.00154055910409,8,,0,,7.48,
563,152832,153226,5000,147,3199.922972044795,1800.0770279552048,SI,36.00154055910409,9,,0,,13.17,
564,152939,153227,5000,147,3199.922972044795,1800.0770279552048,SI,36.00154055910409,10,,0,,17.35,
565,153706,155948,10000,142,10000.0,0.0,SI,0.0,7,,0,,3.76,
566,153981,154722,5000,147,5000.0,0.0,SI,0.0,6,,0,,3.76,
567,158844,159457,10000,142,10000.0,0.0,SI,0.0,6,,0,,3.76,
568,158890,159433,5000,147,5000.0,0.0,SI,0.0,8,,0,,7.48,
569,158900,159437,7000,142,7000.0,0.0,SI,0.0,8,,0,,7.48,
570,158903,159435,9000,142,9000.0,0.0,SI,0.0,9,,0,,13.17,
571,158904,159436,7000,142,7000.0,0.0,SI,0.0,6,,127,,3.76,
572,158582,158974,8000,142,8000.0,0.0,SI,0.0,8,,0,,7.48,
573,158599,158996,7000,142,4825.7663816554195,2174.23361834458,SI,31.060480262065425,2,,95,,1.84,
574,158612,158972,6000,142,6000.0,0.0,SI,0.0,9,,0,,13.17,
575,156621,156897,6000,142,4775.580705073367,1224.4192949266328,SI,20.406988248777214,9,,0,,13.17,
576,152850,153527,10000,142,10000.0,0.0,SI,0.0,6,,127,,3.19,
577,152941,153533,10000,142,10000.0,0.0,SI,0.0,9,,0,,15.2,
578,158746,158858,6000,142,6000.0,0.0,SI,0.0,7,,142,,5.77,
579,152069,153440,8000,142,8000.0,0.0,SI,0.0,1,,110,,1.63,
580,152960,153439,7000,142,7000.0,0.0,SI,0.0,2,,122,,1.84,
581,153000,153438,5000,147,5000.0,0.0,SI,0.0,4,,0,,1.89,
582,153001,153437,6000,142,6000.0,0.0,SI,0.0,7,,0,,3.76,
583,153018,153436,10000,142,10000.0,0.0,SI,0.0,3,,100,,1.84,
584,159607,159694,6000,142,6000.0,0.0,SI,0.0,9,,0,,13.17,
585,158627,159758,7000,142,2845.2365343845977,4154.763465615402,SI,59.353763794505745,9,,0,,15.2,
586,159328,159755,8000,142,3251.6988964395405,4748.3011035604595,SI,59.353763794505745,10,,0,,17.35,
587,159332,159754,8000,142,3251.6988964395405,4748.3011035604595,SI,59.353763794505745,10,,0,,17.35,
588,159373,159756,6000,142,2438.774172329655,3561.225827670345,SI,59.35376379450575,4,,110,,1.89,
589,154946,156582,10000,110,3020.6998824436514,6979.300117556349,SI,69.79300117556349,2,,100,,1.84,
590,155615,156584,10000,110,3020.6998824436514,6979.300117556349,SI,69.79300117556349,3,,115,,1.89,
591,155767,156599,8000,122,8000.0,0.0,SI,0.0,6,,142,,3.76,
592,155779,156600,20000,115,20000.0,0.0,SI,0.0,7,,142,,5.77,
593,155780,156598,10000,122,10000.0,0.0,SI,0.0,3,,100,,1.84,
594,155781,156587,10000,142,10000.0,0.0,SI,0.0,2,,105,,1.84,
595,155783,156586,5000,147,5000.0,0.0,SI,0.0,6,,132,,3.19,
596,156091,156588,8000,122,8000.0,0.0,SI,0.0,5,,115,,3.19,
597,156092,156597,10000,122,10000.0,0.0,SI,0.0,4,,110,,1.89,
598,156114,156583,10000,117,3020.6998824436514,6979.300117556349,SI,69.79300117556349,4,,110,,1.89,
599,158209,159046,7000,142,4762.388793227634,2237.6112067723666,SI,31.965874382462378,5,,112,,3.19,
600,158367,158993,10000,142,6893.951973793457,3106.0480262065425,SI,31.060480262065425,7,,142,,5.77,
601,158578,158995,7000,142,4825.7663816554195,2174.23361834458,SI,31.060480262065425,9,,0,,15.2,
602,152566,154746,6000,142,5423.949801120032,576.050198879968,SI,9.600836647999467,7,,0,,3.76,
603,154377,154741,10000,142,5691.890404649904,4308.109595350096,SI,43.081095953500956,2,,0,,1.63,
604,158625,158689,10000,142,10000.0,0.0,SI,0.0,1,,100,,1.63,
605,158666,158691,15000,90,15000.0,0.0,SI,0.0,5,,112,,3.19,
606,158696,159222,6000,142,6000.0,0.0,SI,0.0,5,,127,,3.19,
607,154794,155305,15000,100,15000.0,0.0,SI,0.0,5,,142,,3.19,
608,154795,155304,15000,100,15000.0,0.0,SI,0.0,9,,0,,13.17,
609,155073,155373,10000,142,10000.0,0.0,SI,0.0,8,,0,,5.77,
610,155116,155307,20000,85,20000.0,0.0,SI,0.0,6,,127,,3.76,
611,151755,153206,7000,142,7000.0,0.0,SI,0.0,2,,100,,1.84,
612,152636,153209,7000,142,7000.0,0.0,SI,0.0,4,,115,,1.89,
613,152384,155295,8000,142,1626.942033677542,6373.057966322458,SI,79.66322457903073,8,,0,,7.48,
614,152385,155298,8000,142,1626.942033677542,6373.057966322458,SI,79.66322457903073,4,,0,,1.89,
615,152474,155297,8000,142,1626.942033677542,6373.057966322458,SI,79.66322457903073,6,,0,,3.19,
616,152536,155293,8000,142,1626.942033677542,6373.057966322458,SI,79.66322457903073,1,,0,,1.63,
617,154888,155296,8000,142,1626.942033677542,6373.057966322458,SI,79.66322457903073,8,,0,,7.48,
618,154976,155294,8000,142,1626.942033677542,6373.057966322458,SI,79.66322457903073,9,,0,,13.17,
619,160382,160558,5000,147,5000.0,0.0,SI,0.0,4,,120,,1.89,
620,154879,154907,5000,147,5000.0,0.0,SI,0.0,6,,0,,3.76,
621,155408,155649,6000,142,4321.375595414682,1678.6244045853182,SI,27.977073409755306,5,,0,,3.19,
622,159497,160321,7000,142,5530.4426510902695,1469.5573489097308,SI,20.993676412996155,9,,0,,15.2,
623,153065,155062,8000,142,8000.0,0.0,SI,0.0,9,,0,,13.17,
624,153306,155072,5000,147,5000.0,0.0,SI,0.0,5,,112,,3.19,
625,154320,155050,7000,142,3270.874048084359,3729.125951915641,SI,53.273227884509154,8,,0,,7.48,
626,154328,155052,7000,142,3270.874048084359,3729.125951915641,SI,53.273227884509154,7,,142,,5.77,
627,154335,155053,7000,142,3270.874048084359,3729.125951915641,SI,53.273227884509154,9,,0,,15.2,
628,154806,155092,7000,142,5145.385733848156,1854.6142661518445,SI,26.494489516454923,2,,122,,1.84,
629,154810,155091,7000,142,5145.385733848156,1854.6142661518445,SI,26.494489516454923,2,,115,,1.84,
630,154811,155104,7000,142,7000.0,0.0,SI,0.0,5,,0,,3.19,
631,154835,155051,7000,142,3270.874048084359,3729.125951915641,SI,53.273227884509154,8,,0,,5.77,
632,154924,155054,7000,142,3270.874048084359,3729.125951915641,SI,53.273227884509154,9,,0,,15.2,
633,154926,155055,7000,142,3270.874048084359,3729.125951915641,SI,53.273227884509154,4,,110,,1.89,
634,152210,153210,7000,142,7000.0,0.0,SI,0.0,5,,132,,3.19,
635,152212,153211,7000,142,7000.0,0.0,SI,0.0,6,,127,,3.76,
636,145969,156537,10000,142,10000.0,0.0,SI,0.0,7,,142,,3.76,
637,155265,156495,6000,142,6000.0,0.0,SI,0.0,9,,0,,13.17,
638,156151,156552,6000,142,6000.0,0.0,SI,0.0,8,,0,,7.48,
639,156365,156553,6000,142,6000.0,0.0,SI,0.0,9,,0,,15.2,
640,156366,156550,6000,142,6000.0,0.0,SI,0.0,5,,112,,3.19,
641,156458,156549,6000,142,6000.0,0.0,SI,0.0,9,,0,,15.2,
642,156460,156554,6000,142,6000.0,0.0,SI,0.0,8,,0,,7.48,
643,152641,153352,7000,142,7000.0,0.0,SI,0.0,4,,115,,1.89,
644,159173,159608,5000,147,3954.769944646695,1045.230055353305,SI,20.9046011070661,2,,100,,1.84,
645,159517,159644,10000,142,10000.0,0.0,SI,0.0,8,,0,,7.48,
646,159525,159646,8000,142,8000.0,0.0,SI,0.0,8,,0,,7.48,
647,160181,160260,10000,142,10000.0,0.0,SI,0.0,6,,132,,3.76,
648,158862,159456,10000,142,10000.0,0.0,SI,0.0,8,,0,,7.48,
649,158907,159459,5000,147,5000.0,0.0,SI,0.0,10,,0,,17.35,
650,159177,159458,8000,142,8000.0,0.0,SI,0.0,10,,0,,17.35,
651,155041,155764,5000,147,5000.0,0.0,SI,0.0,1,,100,,1.63,
652,152120,153906,8000,142,8000.0,0.0,SI,0.0,6,,127,,3.76,
653,153602,153909,4000,147,4000.0,0.0,SI,0.0,6,,0,,3.76,
654,153603,153907,4000,147,4000.0,0.0,SI,0.0,1,,100,,1.63,
655,159835,160063,6000,80,6000.0,0.0,SI,0.0,10,,0,,17.35,
656,154767,155167,5000,147,5000.0,0.0,SI,0.0,10,,0,,17.35,
657,154975,155166,10000,142,10000.0,0.0,SI,0.0,7,,142,,5.77,
658,157530,158726,8000,142,8000.0,0.0,SI,0.0,9,,0,,15.2,
659,157534,158727,9000,142,9000.0,0.0,SI,0.0,2,,95,,1.84,
660,157348,157433,10000,142,10000.0,0.0,SI,0.0,7,,142,,5.77,
661,156738,156965,32000,75,32000.0,0.0,SI,0.0,7,,142,,3.76,
662,156802,156968,17000,75,17000.0,0.0,SI,0.0,5,,112,,3.19,
663,157609,158100,6000,142,6000.0,0.0,SI,0.0,2,,110,,1.84,
664,158860,159402,7000,142,7000.0,0.0,SI,0.0,7,,142,,5.77,
665,158865,159398,7000,142,7000.0,0.0,SI,0.0,8,,0,,7.48,
666,158867,159399,7000,142,7000.0,0.0,SI,0.0,6,,132,,3.76,
667,159058,159401,7000,142,7000.0,0.0,SI,0.0,9,,0,,15.2,
668,154076,154270,10000,142,10000.0,0.0,SI,0.0,9,,0,,13.17,
669,158847,159378,7000,142,7000.0,0.0,SI,0.0,9,,0,,15.2,
670,159061,159379,7000,142,7000.0,0.0,SI,0.0,5,,112,,3.19,
671,159062,159380,7000,142,7000.0,0.0,SI,0.0,9,,0,,13.17,
672,155959,156467,7000,142,5553.208872462107,1446.7911275378926,SI,20.668444679112753,10,,0,,17.35,
673,155966,156470,7000,142,5553.208872462107,1446.7911275378926,SI,20.668444679112753,6,,127,,3.76,
674,156030,156471,6000,142,4759.893319253235,1240.106680746765,SI,20.668444679112753,8,,0,,13.17,
675,156053,156427,8000,142,8000.0,0.0,SI,0.0,7,,0,,5.77,
676,156147,156469,7000,142,5553.208872462107,1446.7911275378926,SI,20.668444679112753,9,,0,,13.17,
677,156202,156468,6000,142,4759.893319253235,1240.106680746765,SI,20.668444679112753,7,,142,,5.77,
678,158823,159342,7000,142,7000.0,0.0,SI,0.0,8,,0,,7.48,
679,152620,153353,8000,142,8000.0,0.0,SI,0.0,6,,137,,3.76,
680,152819,153350,8000,142,8000.0,0.0,SI,0.0,4,,110,,1.89,
681,152943,153351,8000,142,8000.0,0.0,SI,0.0,7,,147,,5.77,
682,153106,153354,7000,142,7000.0,0.0,SI,0.0,1,,100,,1.63,
683,155925,156270,10000,142,10000.0,0.0,SI,0.0,1,,105,,1.63,
684,158920,159918,9000,142,9000.0,0.0,SI,0.0,7,,142,,5.77,
685,159065,159900,5000,147,5000.0,0.0,SI,0.0,2,,95,,1.84,
686,159066,159919,10000,142,10000.0,0.0,SI,0.0,5,,112,,3.19,
687,159152,159920,7000,142,7000.0,0.0,SI,0.0,6,,127,,3.76,
688,159820,159921,6000,142,6000.0,0.0,SI,0.0,4,,115,,1.89,
689,159821,159929,7000,142,7000.0,0.0,SI,0.0,9,,0,,13.17,
690,159822,159927,7000,142,7000.0,0.0,SI,0.0,7,,142,,5.77,
691,159828,159925,7000,142,7000.0,0.0,SI,0.0,10,,0,,17.35,
692,152716,154145,5000,147,5000.0,0.0,SI,0.0,8,,0,,5.77,
693,153822,154148,6000,142,760.1132129182188,5239.886787081781,SI,87.33144645136302,10,,0,,17.35,
694,154113,154710,6000,142,4815.519085042051,1184.4809149579487,SI,19.74134858263248,4,,137,,1.89,
695,154290,154709,6000,142,4815.519085042051,1184.4809149579487,SI,19.74134858263248,3,,127,,1.89,
696,155452,156248,5000,147,5000.0,0.0,SI,0.0,1,,100,,1.63,
697,160231,160626,6000,142,6000.0,0.0,SI,0.0,10,,0,,17.35,
698,160547,160714,8000,142,8000.0,0.0,SI,0.0,9,,0,,13.17,
699,153505,154132,10000,142,5992.514545454545,4007.485454545454,SI,40.07485454545454,6,,0,,3.19,
700,153560,154133,10000,142,5992.514545454545,4007.485454545454,SI,40.07485454545454,7,,142,,5.77,
701,153940,154091,10000,142,10000.0,0.0,SI,0.0,3,,110,,1.84,
702,157406,157580,10000,142,10000.0,0.0,SI,0.0,10,,0,,17.35,
703,157510,157582,7000,142,4696.957064907996,2303.042935092004,SI,32.9006133584572,5,,0,,3.19,
704,159585,160474,10000,100,10000.0,0.0,SI,0.0,2,,105,,1.84,
705,154488,154967,10000,142,10000.0,0.0,SI,0.0,5,,0,,3.19,
706,154494,154971,5000,147,5000.0,0.0,SI,0.0,4,,0,,1.89,
707,154876,154970,7000,142,7000.0,0.0,SI,0.0,1,,0,,1.63,
708,154878,154968,10000,142,10000.0,0.0,SI,0.0,5,,0,,3.19,
709,154135,154184,10000,142,10000.0,0.0,SI,0.0,10,,0,,17.35,
710,159515,160477,7000,142,7000.0,0.0,SI,0.0,3,,100,,1.84,
711,160121,160481,7000,100,7000.0,0.0,SI,0.0,5,,112,,3.19,
712,160325,160489,11000,95,11000.0,0.0,SI,0.0,3,,105,,1.89,
713,160328,160490,11000,75,11000.0,0.0,SI,0.0,2,,122,,1.84,
714,160330,160491,8000,115,8000.0,0.0,SI,0.0,2,,115,,1.84,
715,160332,160487,11000,100,11000.0,0.0,SI,0.0,2,,122,,1.84,
716,160336,160485,8000,110,8000.0,0.0,SI,0.0,2,,100,,1.84,
717,160337,160486,15000,85,15000.0,0.0,SI,0.0,6,,127,,3.19,
718,160338,160488,11000,110,11000.0,0.0,SI,0.0,5,,112,,1.89,
719,151779,156428,8000,142,8000.0,0.0,SI,0.0,8,,0,,7.48,
720,155261,156425,8000,142,8000.0,0.0,SI,0.0,6,,137,,3.19,
721,156038,156424,8000,142,8000.0,0.0,SI,0.0,2,,100,,1.84,
722,159297,159426,10000,142,10000.0,0.0,SI,0.0,8,,0,,13.17,
723,159181,159359,7000,142,7000.0,0.0,SI,0.0,8,,0,,7.48,
724,159302,159358,7000,142,7000.0,0.0,SI,0.0,4,,0,,1.89,
725,153722,154199,7000,142,7000.0,0.0,SI,0.0,6,,127,,3.76,
726,153727,154200,9000,142,9000.0,0.0,SI,0.0,9,,0,,15.2,
727,153777,154202,7000,142,7000.0,0.0,SI,0.0,8,,0,,13.17,
728,153586,154119,8000,142,8000.0,0.0,SI,0.0,3,,100,,1.89,
729,153587,154121,5000,147,5000.0,0.0,SI,0.0,3,,115,,1.84,
730,151844,153124,8000,142,4270.970169356356,3729.0298306436443,SI,46.612872883045554,3,,110,,1.84,
731,152263,155999,7000,142,7000.0,0.0,SI,0.0,10,,0,,17.35,
732,154927,155996,7000,142,7000.0,0.0,SI,0.0,9,,0,,13.17,
733,154932,156000,7000,142,7000.0,0.0,SI,0.0,9,,0,,13.17,
734,158056,159048,7000,142,4762.388793227634,2237.6112067723666,SI,31.965874382462378,2,,95,,1.84,
735,159018,159045,10000,142,6803.412561753762,3196.587438246238,SI,31.965874382462378,6,,0,,3.19,
736,156456,158062,7000,142,2444.007931519217,4555.992068480783,SI,65.0856009782969,9,,0,,13.17,
737,156462,158061,7000,142,2444.007931519217,4555.992068480783,SI,65.0856009782969,6,,127,,3.76,
738,157176,158063,7000,142,2444.007931519217,4555.992068480783,SI,65.0856009782969,6,,127,,3.76,
739,159498,160323,9000,142,7110.569122830346,1889.430877169654,SI,20.993676412996155,9,,0,,13.17,
740,159529,160326,7000,142,5530.4426510902695,1469.5573489097308,SI,20.993676412996155,8,,0,,7.48,
741,159833,160324,7000,142,5530.4426510902695,1469.5573489097308,SI,20.993676412996155,4,,110,,1.89,
742,153252,153729,8000,142,8000.0,0.0,SI,0.0,3,,100,,1.89,
743,158881,159648,7000,142,7000.0,0.0,SI,0.0,1,,100,,1.63,
744,158889,159649,7000,142,7000.0,0.0,SI,0.0,6,,127,,3.76,
745,159518,159645,10000,142,10000.0,0.0,SI,0.0,10,,0,,17.35,
746,152778,153149,6000,142,6000.0,0.0,SI,0.0,5,,120,,1.89,
747,153539,154134,10000,142,5992.514545454545,4007.485454545454,SI,40.07485454545454,3,,100,,1.84,
748,156623,156899,6000,142,4775.580705073367,1224.4192949266328,SI,20.406988248777214,8,,0,,7.48,
749,156764,156903,7000,142,5571.510822585596,1428.4891774144041,SI,20.406988248777203,8,,0,,13.17,
750,156848,156898,8000,142,6367.440940097824,1632.5590599021762,SI,20.406988248777203,9,,0,,15.2,
751,156881,156902,6000,142,4775.580705073367,1224.4192949266328,SI,20.406988248777214,10,,0,,17.35,
752,157177,159377,7000,142,7000.0,0.0,SI,0.0,9,,0,,15.2,
753,159142,159381,7000,142,7000.0,0.0,SI,0.0,1,,100,,1.63,
754,157613,158103,6000,142,6000.0,0.0,SI,0.0,3,,105,,1.89,
755,153721,154201,7000,142,7000.0,0.0,SI,0.0,9,,0,,15.2,
756,153774,154203,7000,142,7000.0,0.0,SI,0.0,5,,112,,3.19,
757,155968,156466,7000,142,5553.208872462107,1446.7911275378926,SI,20.668444679112753,7,,142,,3.76,
758,155889,156894,10000,142,10000.0,0.0,SI,0.0,6,,127,,3.19,
759,156418,156838,7000,142,7000.0,0.0,SI,0.0,5,,115,,3.19,
760,156422,156831,7000,142,7000.0,0.0,SI,0.0,8,,0,,7.48,
761,157287,157617,10000,142,8088.98060563281,1911.0193943671904,SI,19.110193943671906,9,,0,,15.2,
762,157291,157618,7000,142,5662.286423942966,1337.7135760570334,SI,19.110193943671906,6,,127,,3.76,
763,157311,157619,7000,142,5662.286423942966,1337.7135760570334,SI,19.110193943671906,8,,0,,7.48,
764,157312,157620,8000,142,6471.184484506248,1528.8155154937524,SI,19.110193943671906,1,,100,,1.63,
765,157313,157621,10000,142,8088.98060563281,1911.0193943671904,SI,19.110193943671906,1,,100,,1.63,
766,159404,159560,6000,142,6000.0,0.0,SI,0.0,7,,0,,5.77,
767,157785,158072,10000,142,10000.0,0.0,SI,0.0,9,,0,,13.17,
768,157786,158073,10000,142,10000.0,0.0,SI,0.0,8,,0,,13.17,
769,157787,158071,10000,142,10000.0,0.0,SI,0.0,10,,0,,17.35,
770,157789,158074,10000,142,10000.0,0.0,SI,0.0,10,,0,,17.35,
771,159527,160322,7000,142,5530.4426510902695,1469.5573489097308,SI,20.993676412996155,10,,0,,17.35,
772,155387,156058,5000,132,5000.0,0.0,SI,0.0,7,,0,,3.76,
773,155389,156062,8000,132,8000.0,0.0,SI,0.0,4,,110,,1.89,
774,155390,156060,10000,132,10000.0,0.0,SI,0.0,3,,105,,1.89,
775,155433,156061,7000,142,7000.0,0.0,SI,0.0,3,,100,,1.84,
776,155487,156063,7000,142,7000.0,0.0,SI,0.0,7,,0,,3.76,
777,152826,153537,6000,142,6000.0,0.0,SI,0.0,9,,0,,15.2,
778,153433,153598,7000,142,7000.0,0.0,SI,0.0,8,,0,,7.48,
779,157524,158032,8000,142,1660.214739244756,6339.785260755244,SI,79.24731575944055,1,,0,,1.63,
780,154301,156094,7000,142,7000.0,0.0,SI,0.0,9,,0,,15.2,
781,154338,156098,5000,147,5000.0,0.0,SI,0.0,8,,0,,7.48,
782,154362,156097,7000,142,7000.0,0.0,SI,0.0,3,,115,,1.84,
783,154366,156096,7000,142,7000.0,0.0,SI,0.0,7,,0,,5.77,
784,155280,156095,10000,142,10000.0,0.0,SI,0.0,10,,0,,17.35,
785,155867,156893,7000,142,7000.0,0.0,SI,0.0,7,,142,,5.77,
786,158705,159337,8000,142,8000.0,0.0,SI,0.0,5,,112,,3.19,
787,158819,159341,7000,142,7000.0,0.0,SI,0.0,10,,0,,17.35,
788,159063,159345,8000,142,8000.0,0.0,SI,0.0,10,,0,,17.35,
789,154785,154938,8000,142,8000.0,0.0,SI,0.0,9,,0,,13.17,
790,153568,155946,8000,142,8000.0,0.0,SI,0.0,10,,0,,17.35,
791,155398,155947,6000,142,6000.0,0.0,SI,0.0,10,,0,,17.35,
792,155590,156714,9000,142,6392.081243196024,2607.9187568039765,SI,28.97687507559974,9,,0,,13.17,
793,155603,156713,9000,142,6392.081243196024,2607.9187568039765,SI,28.97687507559974,10,,0,,17.35,
794,155607,156712,9000,142,6392.081243196024,2607.9187568039765,SI,28.97687507559974,6,,127,,3.19,
795,156837,157034,7000,142,7000.0,0.0,SI,0.0,10,,0,,17.35,
796,156871,157036,7000,142,7000.0,0.0,SI,0.0,9,,0,,13.17,
797,156072,158353,7000,142,3299.7777794222266,3700.2222205777734,SI,52.86031743682533,10,,0,,17.35,
798,157997,158336,5000,147,2636.7551450860988,2363.2448549139012,SI,47.26489709827803,5,,120,,3.19,
799,158166,158352,8000,142,3771.174605053973,4228.825394946027,SI,52.86031743682533,10,,0,,17.35,
800,152232,153186,5000,147,5000.0,0.0,SI,0.0,9,,0,,15.2,
801,152233,153184,5000,147,5000.0,0.0,SI,0.0,8,,0,,7.48,
802,154036,155503,7000,142,7000.0,0.0,SI,0.0,9,,0,,13.17,
803,154040,155498,7000,142,7000.0,0.0,SI,0.0,8,,0,,7.48,
804,154042,155500,7000,142,7000.0,0.0,SI,0.0,8,,0,,7.48,
805,154045,155502,7000,142,7000.0,0.0,SI,0.0,7,,0,,5.77,
806,154197,155501,7000,142,7000.0,0.0,SI,0.0,9,,0,,15.2,
807,154274,155499,7000,142,7000.0,0.0,SI,0.0,9,,0,,13.17,
808,157791,158075,10000,142,10000.0,0.0,SI,0.0,8,,0,,7.48,
809,153608,153832,6000,142,4253.650459796213,1746.3495402037868,SI,29.105825670063112,9,,0,,13.17,
810,153619,153831,6000,142,4253.650459796213,1746.3495402037868,SI,29.105825670063112,6,,0,,3.76,
811,159952,160089,6000,142,3435.591151583307,2564.408848416693,SI,42.74014747361156,4,,110,,1.89,
812,159964,160090,6000,142,3435.591151583307,2564.408848416693,SI,42.74014747361156,2,,95,,1.84,
813,154353,154969,5000,147,5000.0,0.0,SI,0.0,4,,0,,1.89,
814,159070,160680,10000,95,10000.0,0.0,SI,0.0,1,,100,,1.63,
815,158265,158701,6000,142,6000.0,0.0,SI,0.0,7,,0,,5.77,
816,152930,156528,7000,142,5350.896491317139,1649.1035086828604,SI,23.55862155261229,9,,0,,13.17,
817,156205,156529,6000,142,4586.482706843262,1413.5172931567374,SI,23.55862155261229,10,,0,,17.35,
818,156067,156886,7000,142,6062.623287123281,937.3767128767186,SI,13.391095898238836,2,,95,,1.63,
819,156332,157082,7000,142,4988.367009908685,2011.6329900913154,SI,28.73761414416165,10,,0,,17.35,
820,156442,157081,7000,142,4988.367009908685,2011.6329900913154,SI,28.73761414416165,6,,127,,3.76,
821,157011,157065,10000,142,10000.0,0.0,SI,0.0,9,,0,,13.17,
822,156260,156341,8000,142,7691.651066619367,308.34893338063284,SI,3.8543616672579106,7,,0,,5.77,
823,156357,156877,10000,142,10000.0,0.0,SI,0.0,8,,0,,5.77,
824,155044,155377,6000,142,4872.91880374458,1127.0811962554196,SI,18.784686604256994,9,,0,,15.2,
825,147487,159974,7000,142,7000.0,0.0,SI,0.0,10,,0,,17.35,
826,147489,159972,7000,142,7000.0,0.0,SI,0.0,9,,0,,15.2,
827,147492,159977,7000,142,7000.0,0.0,SI,0.0,9,,0,,13.17,
828,159797,159978,7000,142,7000.0,0.0,SI,0.0,9,,0,,15.2,
829,159838,159976,6000,142,6000.0,0.0,SI,0.0,7,,142,,3.76,
830,147582,156988,10000,142,10000.0,0.0,SI,0.0,7,,142,,5.77,
831,158221,159047,6000,142,4082.047537052257,1917.9524629477428,SI,31.965874382462378,7,,142,,5.77,
832,158360,159049,7000,142,4762.388793227634,2237.6112067723666,SI,31.965874382462378,9,,0,,13.17,
833,156737,158750,7000,142,3491.8259065817897,3508.1740934182103,SI,50.11677276311729,6,,0,,3.76,
834,156745,158753,7000,142,3491.8259065817897,3508.1740934182103,SI,50.11677276311729,1,,115,,1.63,
835,157270,158751,7000,142,3491.8259065817897,3508.1740934182103,SI,50.11677276311729,10,,0,,17.35,
836,154859,155105,8000,142,8000.0,0.0,SI,0.0,7,,147,,3.76,
837,158901,159148,5000,147,5000.0,0.0,SI,0.0,4,,115,,1.89,
838,152162,153640,9000,142,9000.0,0.0,SI,0.0,4,,120,,1.89,
839,152599,153638,7000,142,7000.0,0.0,SI,0.0,6,,0,,3.76,
840,152905,153637,6000,142,6000.0,0.0,SI,0.0,2,,122,,1.63,
841,153140,153636,7000,142,7000.0,0.0,SI,0.0,1,,110,,1.63,
842,143960,156527,6000,142,4586.482706843262,1413.5172931567374,SI,23.55862155261229,9,,0,,15.2,
843,155983,156525,7000,142,5350.896491317139,1649.1035086828604,SI,23.55862155261229,8,,0,,7.48,
844,155985,156524,6000,142,4586.482706843262,1413.5172931567374,SI,23.55862155261229,9,,0,,15.2,
845,156207,156526,7000,142,5350.896491317139,1649.1035086828604,SI,23.55862155261229,10,,0,,17.35,
846,157523,158060,7000,142,2444.007931519217,4555.992068480783,SI,65.0856009782969,9,,0,,15.2,
847,154231,154720,10000,142,10000.0,0.0,SI,0.0,5,,0,,3.19,
848,153583,154120,8000,142,8000.0,0.0,SI,0.0,2,,110,,1.84,
849,158669,159223,6000,142,6000.0,0.0,SI,0.0,2,,115,,1.84,
850,158697,159225,6000,142,6000.0,0.0,SI,0.0,3,,105,,1.84,
851,152567,153532,7000,142,7000.0,0.0,SI,0.0,10,,0,,17.35,
852,152908,153534,5000,147,5000.0,0.0,SI,0.0,7,,142,,3.76,
853,153392,153535,6000,142,6000.0,0.0,SI,0.0,9,,0,,15.2,
854,159563,159695,6000,142,6000.0,0.0,SI,0.0,5,,112,,3.19,
855,151756,153208,7000,142,7000.0,0.0,SI,0.0,5,,120,,3.19,
856,151757,153207,7000,142,7000.0,0.0,SI,0.0,7,,142,,5.77,
857,152227,153191,5000,147,5000.0,0.0,SI,0.0,6,,0,,3.76,
858,147989,153972,10000,142,10000.0,0.0,SI,0.0,9,,0,,13.17,
859,147991,153952,7000,142,7000.0,0.0,SI,0.0,7,,0,,3.76,
860,153448,153980,5000,147,5000.0,0.0,SI,0.0,7,,0,,5.77,
861,158884,159647,7000,142,7000.0,0.0,SI,0.0,8,,0,,7.48,
862,155199,155997,7000,142,7000.0,0.0,SI,0.0,5,,132,,3.19,
863,155488,155998,8000,142,8000.0,0.0,SI,0.0,9,,0,,15.2,
864,151641,153120,10000,142,5338.712711695444,4661.287288304556,SI,46.612872883045554,3,,100,,1.84,
865,151885,153122,10000,142,5338.712711695444,4661.287288304556,SI,46.612872883045554,5,,120,,3.19,
866,152362,153125,10000,142,5338.712711695444,4661.287288304556,SI,46.612872883045554,5,,112,,3.19,
867,155410,155654,6000,142,4321.375595414682,1678.6244045853182,SI,27.977073409755306,10,,0,,17.35,
868,154279,155531,8000,142,8000.0,0.0,SI,0.0,4,,110,,1.89,
