APPLICANT_ID,INGRESO_MENSUAL,GASTOS_FAMILIARES,OTROS_INGRESOS,INGRESO_NETO,DEPENDIENTES,VENTAS,EDAD,MONTO_MENSUAL_VENTA,COMPRAS,DELEGACION,DELEGACION_NEGOCIO,ESCOLARIDAD,ESTADO,ESTADO_CIVIL,ESTADO_NEGOCIO,SEXO,SUCURSAL,TIPO_NEGOCIO,TIPO_VIVIENDA
153608,10000,800,500,7200,0,4000,43,16000,1500,COATZACOALCOS,COATZACOALCOS,SECUNDARIA,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,CASADO,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,FEMENINO,COATZACOALCOS,PANADERIA,PROPIA
153619,4000,800,1000,3200,0,2000,47,8000,1000,COATZACOALCOS,COATZACOALCOS,SECUNDARIA,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,SOLTERO,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,FEMENINO,COATZACOALCOS,VENTA_DE_ROPA,PROPIA
159952,8600,1200,1500,8600,2,2800,34,11200,650,CHALCO,CHALCO,BACHILLERATO,MEXICO,UNION LIBRE,MEXICO,FEMENINO,CHALCO,BELLEZA/SALON/ESTETICA/BARBERIA,FAMILIAR
159964,10400,1500,2100,10400,0,3800,52,15200,900,CHALCO,CHALCO,SECUNDARIA,MEXICO,UNION LIBRE,MEXICO,FEMENINO,CHALCO,DESPERDICIOS/RESIDUOS/RECICLAJE,FAMILIAR
154353,7,1350,3500,11,1,1000,35,4000,200,ZAPOPAN,ZAPOPAN,SECUNDARIA,JALISCO,SOLTERO,JALISCO,FEMENINO,TONALA,VENTA_DE_ROPA,FAMILIAR
159070,32000,1000,1000,10164,0,8000,51,32000,1000,NEZAHUALCOYOTL,NEZAHUALCOYOTL,BACHILLERATO,MEXICO,SOLTERO,MEXICO,FEMENINO,NEZAHUALCOYOTL_2,VENTA_DE_ROPA,FAMILIAR
158265,8000,700,1000,4800,3,2000,40,8000,1000,CHOCAMAN,CHOCAMAN,PRIMARIA,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,CASADO,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,FEMENINO,FORTIN,VENTA_DE_ROPA,FAMILIAR
152930,6000,400,1900,9996,0,2500,38,10000,1000,COSOLEACAQUE,COSOLEACAQUE,BACHILLERATO,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,CASADO,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,FEMENINO,COATZACOALCOS,BELLEZA/SALON/ESTETICA/BARBERIA,PROPIA
156205,4400,600,2400,12000,0,2000,23,8000,800,COSOLEACAQUE,COSOLEACAQUE,BACHILLERATO,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,SOLTERO,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,MASCULINO,COATZACOALCOS,VENTA_DE_MUEBLES/ELECTRONICOS/ELECTRODOMESTICOS,RENTADA
156067,7850,500,1800,7850,0,3000,34,12000,1500,CHIMALHUACAN,CHIMALHUACAN,SECUNDARIA,MEXICO,SOLTERO,MEXICO,FEMENINO,CHIMALHUACAN_2,VENTA_DE_ALIMENTOS,OTRO
156332,9368,1000,2800,9368,0,2200,33,8800,1000,IZTAPALAPA,IZTAPALAPA,SECUNDARIA,DISTRITO_FEDERAL,UNION LIBRE,DISTRITO_FEDERAL,FEMENINO,IZTAPALAPA,JOYERIA/BISUTERIA/FUNDICION,FAMILIAR
156442,12680,1300,3300,12680,1,4000,47,16000,2000,IZTAPALAPA,IZTAPALAPA,BACHILLERATO,DISTRITO_FEDERAL,UNION LIBRE,DISTRITO_FEDERAL,FEMENINO,IZTAPALAPA,ABARROTES/MISCELANEAS/PERECEDEROS,FAMILIAR
157011,20000,2150,3000,20000,0,5000,52,20000,500,GUSTAVO_A._MADERO,GUSTAVO_A._MADERO,SECUNDARIA,DISTRITO_FEDERAL,SOLTERO,DISTRITO_FEDERAL,FEMENINO,NEZAHUALCOYOTL_2,ANIMALES/VETERINARIA,FAMILIAR
156260,9000,1000,1100,5800,0,2250,36,9000,800,CHIMALHUACAN,CHIMALHUACAN,SECUNDARIA,MEXICO,UNION LIBRE,MEXICO,FEMENINO,NEZAHUALCOYOTL_2,JOYERIA/BISUTERIA/FUNDICION,FAMILIAR
156357,14000,1200,1500,14000,2,3500,44,14000,1000,GUADALAJARA,GUADALAJARA,TECNICO,JALISCO,CASADO,JALISCO,MASCULINO,TONALA_2,FABRICA/TALLER/ELABORACION/REPARACION,OTRO
155044,6000,800,1700,8000,1,2500,41,10000,1000,COATZACOALCOS,COATZACOALCOS,SECUNDARIA,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,SOLTERO,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,FEMENINO,COATZACOALCOS,VENTA_DE_ALIMENTOS,PROPIA
147487,6800,500,2000,12800,0,2500,53,10000,800,MINATITLAN,MINATITLAN,BACHILLERATO,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,CASADO,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,FEMENINO,COATZACOALCOS,JOYERIA/BISUTERIA/FUNDICION,PROPIA
147489,12000,500,2000,14000,1,3000,26,8000,1000,MINATITLAN,MINATITLAN,LICENCIATURA,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,SOLTERO,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,FEMENINO,COATZACOALCOS,VENTA_POR_CATALOGO,FAMILIAR
147492,5600,450,1500,9800,0,2100,21,8400,700,MINATITLAN,MINATITLAN,BACHILLERATO,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,SOLTERO,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,FEMENINO,COATZACOALCOS,VENTA_DE_ROPA,RENTADA
159797,8800,500,2000,12960,0,3000,37,12000,800,MINATITLAN,MINATITLAN,LICENCIATURA,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,CASADO,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,FEMENINO,COATZACOALCOS,FABRICA/TALLER/ELABORACION/REPARACION,PROPIA
159838,4800,400,1500,9200,0,2000,40,8000,800,MINATITLAN,MINATITLAN,BACHILLERATO,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,CASADO,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,FEMENINO,COATZACOALCOS,VENTA_DE_ROPA,FAMILIAR
147582,4000,800,1900,10000,0,1800,31,7200,800,COATZACOALCOS,COATZACOALCOS,SIN_ESTUDIOS,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,VIUDO,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,FEMENINO,COATZACOALCOS,VENTA_DE_ROPA,RENTADA
158221,10000,550,2000,15800,0,4000,47,16000,1500,ZAPOPAN,ZAPOPAN,SECUNDARIA,JALISCO,SOLTERO,JALISCO,MASCULINO,TONALA,VENTA_DE_ALIMENTOS,FAMILIAR
158360,18000,1525,3000,21900,10,5000,38,20000,500,ZAPOPAN,ZAPOPAN,BACHILLERATO,JALISCO,CASADO,JALISCO,FEMENINO,TONALA,VENTA_DE_ALIMENTOS,FAMILIAR
156737,4800,500,1500,4717,1,1200,27,4800,300,CHIMALHUACAN,CHIMALHUACAN,SECUNDARIA,MEXICO,UNION LIBRE,MEXICO,MASCULINO,CHIMALHUACAN_2,DESPERDICIOS/RESIDUOS/RECICLAJE,FAMILIAR
156745,5096,700,2000,5096,2,1200,34,4800,300,CHIMALHUACAN,CHIMALHUACAN,PRIMARIA,MEXICO,SOLTERO,MEXICO,FEMENINO,CHIMALHUACAN_2,CALZADO_REPARACION_Y_VENTA,FAMILIAR
157270,6925,500,1300,6925,1,2500,25,10000,500,CHIMALHUACAN,CHIMALHUACAN,SECUNDARIA,MEXICO,SOLTERO,MEXICO,FEMENINO,CHIMALHUACAN_2,VENTA_DE_ALIMENTOS,FAMILIAR
154859,12,700,0,6580,0,3750,37,12000,750,TLAQUEPAQUE,TLAQUEPAQUE,BACHILLERATO,JALISCO,SOLTERO,JALISCO,FEMENINO,TONALA,BELLEZA/SALON/ESTETICA/BARBERIA,PROPIA
158901,6600,600,1300,6600,2,1500,31,6000,400,CHALCO,CHALCO,SECUNDARIA,MEXICO,CASADO,MEXICO,FEMENINO,CHALCO,DESPERDICIOS/RESIDUOS/RECICLAJE,FAMILIAR
152162,6000,1300,1200,6000,1,3000,47,12000,1200,ATENCO,ATENCO,SECUNDARIA,MEXICO,CASADO,MEXICO,MASCULINO,TEXCOCO,FABRICA/TALLER/ELABORACION/REPARACION,PROPIA
152599,4000,1300,1000,4000,0,2700,37,10800,800,ATENCO,ATENCO,BACHILLERATO,MEXICO,CASADO,MEXICO,FEMENINO,TEXCOCO,EVENTOS/SALONES/SILLAS/MESAS,PROPIA
152905,4200,1000,1500,4200,0,2000,63,8000,900,ATENCO,ATENCO,BACHILLERATO,MEXICO,UNION LIBRE,MEXICO,FEMENINO,TEXCOCO,FABRICA/TALLER/ELABORACION/REPARACION,FAMILIAR
153140,5600,900,1500,5600,0,2400,68,9600,1000,ATENCO,ATENCO,SECUNDARIA,MEXICO,CASADO,MEXICO,FEMENINO,TEXCOCO,VENTA_DE_ROPA,PROPIA
143960,7200,800,2500,12616,0,2800,35,11200,1000,MINATITLAN,MINATITLAN,BACHILLERATO,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,CASADO,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,FEMENINO,COATZACOALCOS,BELLEZA/SALON/ESTETICA/BARBERIA,PROPIA
155983,10000,600,2500,12400,0,3500,46,14000,1000,COSOLEACAQUE,COSOLEACAQUE,SECUNDARIA,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,CASADO,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,FEMENINO,COATZACOALCOS,BELLEZA/SALON/ESTETICA/BARBERIA,PROPIA
155985,4600,600,2000,8400,0,2000,45,8000,850,COSOLEACAQUE,COSOLEACAQUE,BACHILLERATO,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,CASADO,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,FEMENINO,COATZACOALCOS,BELLEZA/SALON/ESTETICA/BARBERIA,PROPIA
156207,8000,700,2100,13200,0,4000,30,16000,2000,COSOLEACAQUE,COSOLEACAQUE,BACHILLERATO,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,SOLTERO,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,FEMENINO,COATZACOALCOS,LAVANDERIA/TINTORERIA/PLANCHADURIA,PROPIA
157523,7600,400,3500,18400,0,2800,48,11200,900,COSOLEACAQUE,COSOLEACAQUE,BACHILLERATO,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,SOLTERO,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,FEMENINO,COATZACOALCOS,ABARROTES/MISCELANEAS/PERECEDEROS,PROPIA
154231,7000,1100,2500,11,7,3500,37,14000,1500,TONALA,TONALA,BACHILLERATO,JALISCO,UNION LIBRE,JALISCO,FEMENINO,TONALA,ABARROTES/MISCELANEAS/PERECEDEROS,PROPIA
153583,10000,1100,1500,5600,1,2500,51,10000,1300,NEZAHUALCOYOTL,NEZAHUALCOYOTL,BACHILLERATO,MEXICO,SOLTERO,MEXICO,FEMENINO,NEZAHUALCOYOTL_2,BELLEZA/SALON/ESTETICA/BARBERIA,FAMILIAR
158669,10500,900,1200,5220,1,2625,55,10500,800,NEZAHUALCOYOTL,NEZAHUALCOYOTL,SECUNDARIA,MEXICO,SOLTERO,MEXICO,FEMENINO,NEZAHUALCOYOTL_2,VENTA_POR_CATALOGO,FAMILIAR
158697,10000,1400,1800,6400,1,2500,48,10000,500,NEZAHUALCOYOTL,NEZAHUALCOYOTL,SECUNDARIA,MEXICO,CASADO,MEXICO,FEMENINO,NEZAHUALCOYOTL_2,FABRICA/TALLER/ELABORACION/REPARACION,FAMILIAR
152567,12000,2200,2200,12000,1,3000,29,12000,1500,MILPA_ALTA,MILPA_ALTA,SECUNDARIA,DISTRITO_FEDERAL,UNION LIBRE,DISTRITO_FEDERAL,FEMENINO,MILPA_ALTA,FRUTAS/VERDURAS/SEMILLAS/CAMPO/AGROPECUARIAS,FAMILIAR
152908,11200,1800,1200,11200,0,2800,66,11200,650,MILPA_ALTA,MILPA_ALTA,SECUNDARIA,DISTRITO_FEDERAL,UNION LIBRE,DISTRITO_FEDERAL,FEMENINO,MILPA_ALTA,VENTA_DE_ALIMENTOS,FAMILIAR
153392,4200,2300,1800,36000,0,9000,35,36000,5000,MILPA_ALTA,MILPA_ALTA,SECUNDARIA,DISTRITO_FEDERAL,UNION LIBRE,DISTRITO_FEDERAL,FEMENINO,MILPA_ALTA,ABARROTES/MISCELANEAS/PERECEDEROS,RENTADA
159563,8800,500,2000,8800,0,1000,68,8800,300,NOGALES,NOGALES,PRIMARIA,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,VIUDO,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,FEMENINO,ORIZABA,VENTA_DE_ROPA,PROPIA
151756,6308,1500,2600,6308,1,2800,38,11200,1200,CHICOLOAPAN,CHICOLOAPAN,PRIMARIA,MEXICO,UNION LIBRE,MEXICO,FEMENINO,CHIMALHUACAN_2,VENTA_DE_ALIMENTOS,FAMILIAR
151757,8800,1500,2000,8800,1,4000,28,16000,1800,CHIMALHUACAN,CHIMALHUACAN,SECUNDARIA,MEXICO,UNION LIBRE,MEXICO,FEMENINO,CHIMALHUACAN_2,FABRICA/TALLER/ELABORACION/REPARACION,PROPIA
152227,4000,1250,1500,3480,1,1000,45,4000,300,CHOCAMAN,CHOCAMAN,PRIMARIA,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,SOLTERO,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,FEMENINO,FORTIN,VENTA_DE_ROPA,PROPIA
147989,8000,600,3500,7824,2,2000,44,8000,1000,HUATUSCO,HUATUSCO,LICENCIATURA,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,SOLTERO,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,FEMENINO,FORTIN,VENTA_DE_ALIMENTOS,PROPIA
147991,6000,800,2700,4880,0,1500,62,6000,1000,HUATUSCO,HUATUSCO,LICENCIATURA,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,SOLTERO,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,FEMENINO,FORTIN,VENTA_DE_ALIMENTOS,PROPIA
153448,7200,700,2800,5600,3,1800,39,7200,1100,HUATUSCO,HUATUSCO,PRIMARIA,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,UNION LIBRE,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,FEMENINO,FORTIN,VENTA_DE_ROPA,PROPIA
158884,11604,1300,3200,11604,1,2500,52,10000,1000,IZTAPALAPA,IZTAPALAPA,SECUNDARIA,DISTRITO_FEDERAL,CASADO,DISTRITO_FEDERAL,FEMENINO,IZTAPALAPA,VENTA_DE_ALIMENTOS,FAMILIAR
155199,12000,1500,1500,5200,0,3000,61,12000,1500,MILPA_ALTA,MILPA_ALTA,SIN_ESTUDIOS,DISTRITO_FEDERAL,VIUDO,DISTRITO_FEDERAL,FEMENINO,MILPA_ALTA,ARTE/ARTESANIAS,FAMILIAR
155488,32000,2300,1000,6200,2,8000,27,32000,3500,MILPA_ALTA,MILPA_ALTA,SIN_ESTUDIOS,DISTRITO_FEDERAL,VIUDO,DISTRITO_FEDERAL,FEMENINO,MILPA_ALTA,CARNICERIA/POLLERIA/RASTRO,FAMILIAR
151641,6800,2000,5000,6800,1,8000,55,32000,3000,CHICOLOAPAN,CHICOLOAPAN,PRIMARIA,MEXICO,CASADO,MEXICO,FEMENINO,CHIMALHUACAN_2,VENTA_POR_CATALOGO,PROPIA
151885,6412,1200,2000,6412,0,4000,25,16000,2000,CHICOLOAPAN,CHICOLOAPAN,TECNICO,MEXICO,UNION LIBRE,MEXICO,FEMENINO,CHIMALHUACAN_2,VENTA_POR_CATALOGO,RENTADA
152362,10140,1200,3600,10140,1,4000,25,16000,2000,CHICOLOAPAN,CHICOLOAPAN,SECUNDARIA,MEXICO,UNION LIBRE,MEXICO,FEMENINO,CHIMALHUACAN_2,BELLEZA/SALON/ESTETICA/BARBERIA,RENTADA
155410,5,775,2300,9,0,2500,52,10000,1100,CHALCO,CHALCO,SECUNDARIA,JALISCO,VIUDO,JALISCO,FEMENINO,TONALA,JOYERIA/BISUTERIA/FUNDICION,PROPIA
154279,11500,1500,1500,7900,2,2875,32,11500,700,LA_PAZ,LA_PAZ,BACHILLERATO,MEXICO,UNION LIBRE,MEXICO,FEMENINO,NEZAHUALCOYOTL_2,VENTA_DE_ROPA,FAMILIAR
159680,15604,1500,3700,15604,3,5000,32,20000,2500,IZTAPALAPA,IZTAPALAPA,SECUNDARIA,DISTRITO_FEDERAL,DIVORCIADO,DISTRITO_FEDERAL,FEMENINO,IZTAPALAPA,BELLEZA/SALON/ESTETICA/BARBERIA,FAMILIAR
157439,6000,1050,1200,2800,2,1500,39,6000,800,CHOCAMAN,CHOCAMAN,PRIMARIA,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,UNION LIBRE,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,FEMENINO,FORTIN,VENTA_DE_ALIMENTOS,FAMILIAR
157440,6400,935,1000,2460,1,1600,48,6400,600,CHOCAMAN,CHOCAMAN,PRIMARIA,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,CASADO,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,FEMENINO,FORTIN,VENTA_DE_ALIMENTOS,PROPIA
160450,10000,1600,1800,8400,3,2500,44,10000,500,LA_PAZ,LA_PAZ,SECUNDARIA,MEXICO,UNION LIBRE,MEXICO,FEMENINO,NEZAHUALCOYOTL_2,JOYERIA/BISUTERIA/FUNDICION,FAMILIAR
156833,12400,500,2000,15244,2,3800,35,15200,700,COSOLEACAQUE,COSOLEACAQUE,BACHILLERATO,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,CASADO,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,FEMENINO,COATZACOALCOS,ABARROTES/MISCELANEAS/PERECEDEROS,PROPIA
156850,14000,600,2500,17676,0,6000,62,24000,2500,COSOLEACAQUE,COSOLEACAQUE,SECUNDARIA,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,SOLTERO,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,FEMENINO,COATZACOALCOS,AGUA/POTABLE/RESIDUAL,PROPIA
156863,4800,400,2100,9200,0,2100,32,8400,900,COSOLEACAQUE,COSOLEACAQUE,BACHILLERATO,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,UNION LIBRE,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,FEMENINO,COATZACOALCOS,VENTA_POR_CATALOGO,RENTADA
152849,8320,2000,5000,8320,1,8000,46,32000,6000,TEXCOCO,TEXCOCO,SECUNDARIA,MEXICO,VIUDO,MEXICO,FEMENINO,TEXCOCO_2,CALZADO_REPARACION_Y_VENTA,PROPIA
153279,9912,1500,2500,9912,2,5000,23,20000,2000,TEXCOCO,TEXCOCO,SECUNDARIA,MEXICO,UNION LIBRE,MEXICO,FEMENINO,TEXCOCO_2,VENTA_POR_CATALOGO,PROPIA
153307,4800,1500,1500,4800,1,2000,53,8000,800,TEXCOCO,TEXCOCO,PRIMARIA,MEXICO,SOLTERO,MEXICO,MASCULINO,TEXCOCO_2,ARTE/ARTESANIAS,FAMILIAR
155337,9600,1100,1500,9600,3,2800,36,11200,500,TLAHUAC,TLAHUAC,LICENCIATURA,DISTRITO_FEDERAL,UNION LIBRE,DISTRITO_FEDERAL,FEMENINO,TLAHUAC,VENTA_POR_CATALOGO,FAMILIAR
157928,5000,850,0,5000,0,4900,21,19600,1500,MILPA_ALTA,MILPA_ALTA,BACHILLERATO,DISTRITO_FEDERAL,SOLTERO,DISTRITO_FEDERAL,FEMENINO,MILPA_ALTA,BELLEZA/SALON/ESTETICA/BARBERIA,FAMILIAR
157929,3160,800,0,5160,0,4800,19,19200,1500,MILPA_ALTA,MILPA_ALTA,SECUNDARIA,DISTRITO_FEDERAL,SOLTERO,DISTRITO_FEDERAL,FEMENINO,MILPA_ALTA,VENTA_DE_ROPA,FAMILIAR
157931,8200,900,2000,8200,0,4300,66,17200,2000,MILPA_ALTA,MILPA_ALTA,PRIMARIA,DISTRITO_FEDERAL,DIVORCIADO,DISTRITO_FEDERAL,FEMENINO,MILPA_ALTA,VENTA_DE_ALIMENTOS,PROPIA
157945,7800,1500,1800,7800,1,5200,33,20800,2000,MILPA_ALTA,MILPA_ALTA,SECUNDARIA,DISTRITO_FEDERAL,UNION LIBRE,DISTRITO_FEDERAL,FEMENINO,MILPA_ALTA,ARTE/ARTESANIAS,FAMILIAR
157979,4000,1400,1800,4000,0,4300,50,17200,2000,MILPA_ALTA,MILPA_ALTA,TECNICO,DISTRITO_FEDERAL,UNION LIBRE,DISTRITO_FEDERAL,FEMENINO,MILPA_ALTA,BELLEZA/SALON/ESTETICA/BARBERIA,FAMILIAR
157982,6720,1400,1800,6720,1,4200,46,16800,2000,MILPA_ALTA,MILPA_ALTA,BACHILLERATO,DISTRITO_FEDERAL,SOLTERO,DISTRITO_FEDERAL,FEMENINO,MILPA_ALTA,PANADERIA,FAMILIAR
160392,12500,1100,1200,8100,0,3125,49,12500,1000,NEZAHUALCOYOTL,NEZAHUALCOYOTL,SECUNDARIA,MEXICO,UNION LIBRE,MEXICO,FEMENINO,NEZAHUALCOYOTL_2,VENTA_DE_ROPA,FAMILIAR
160577,46000,1200,2000,23868,1,11500,25,46000,3000,NEZAHUALCOYOTL,NEZAHUALCOYOTL,BACHILLERATO,MEXICO,SOLTERO,MEXICO,FEMENINO,NEZAHUALCOYOTL_2,VENTA_DE_ALIMENTOS,FAMILIAR
160668,8000,1200,4300,8000,0,2000,52,8000,1000,LA_PERLA,LA_PERLA,PRIMARIA,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,CASADO,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,FEMENINO,ORIZABA,FRUTAS/VERDURAS/SEMILLAS/CAMPO/AGROPECUARIAS,PROPIA
160671,8000,1200,4600,8000,0,2000,48,8000,900,LA_PERLA,LA_PERLA,PRIMARIA,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,SOLTERO,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,FEMENINO,ORIZABA,FRUTAS/VERDURAS/SEMILLAS/CAMPO/AGROPECUARIAS,PROPIA
160674,16000,1700,5500,16000,0,4000,39,16000,1500,LA_PERLA,LA_PERLA,PRIMARIA,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,SOLTERO,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,FEMENINO,ORIZABA,FRUTAS/VERDURAS/SEMILLAS/CAMPO/AGROPECUARIAS,PROPIA
160675,8000,300,4500,8000,0,2000,29,8000,1000,LA_PERLA,LA_PERLA,SECUNDARIA,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,CASADO,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,FEMENINO,ORIZABA,FRUTAS/VERDURAS/SEMILLAS/CAMPO/AGROPECUARIAS,PROPIA
160728,8000,1200,4000,8000,0,2000,57,8000,900,LA_PERLA,LA_PERLA,PRIMARIA,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,VIUDO,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,FEMENINO,ORIZABA,VENTA_DE_ROPA,PROPIA
160761,4960,1500,1500,4960,1,4000,47,16000,2000,CHALCO,CHALCO,PRIMARIA,MEXICO,CASADO,MEXICO,FEMENINO,CHALCO,VENTA_DE_ROPA,PROPIA
160829,42000,1400,2000,27628,2,10500,55,42000,1000,NEZAHUALCOYOTL,NEZAHUALCOYOTL,SECUNDARIA,MEXICO,UNION LIBRE,MEXICO,FEMENINO,NEZAHUALCOYOTL_2,FABRICA/TALLER/ELABORACION/REPARACION,FAMILIAR
160689,7200,960,1000,3440,2,1800,31,7200,900,CHOCAMAN,CHOCAMAN,SECUNDARIA,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,UNION LIBRE,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,FEMENINO,FORTIN,VENTA_DE_ROPA,PROPIA
160687,6000,1070,1300,4280,1,1500,33,6000,500,CHOCAMAN,CHOCAMAN,PRIMARIA,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,CASADO,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,FEMENINO,FORTIN,VENTA_DE_ROPA,PROPIA
159941,4000,500,0,4000,1,2500,24,1,400,CHALCO,CHALCO,BACHILLERATO,MEXICO,SOLTERO,MEXICO,FEMENINO,CHALCO,VENTA_DE_ALIMENTOS,FAMILIAR
159943,8240,2000,2600,8240,0,5000,46,20000,2300,CHALCO,CHALCO,BACHILLERATO,MEXICO,CASADO,MEXICO,MASCULINO,CHALCO,VENTA_DE_ROPA,PROPIA
159946,6160,1000,0,6160,0,4900,19,19600,1400,CHALCO,CHALCO,BACHILLERATO,MEXICO,SOLTERO,MEXICO,FEMENINO,CHALCO,BELLEZA/SALON/ESTETICA/BARBERIA,FAMILIAR
159949,5440,1000,1300,5440,1,2700,46,10800,700,CHALCO,CHALCO,SECUNDARIA,MEXICO,CASADO,MEXICO,FEMENINO,CHALCO,VENTA_DE_ALIMENTOS,FAMILIAR
160653,8400,1100,2000,8400,2,2000,34,8000,700,JUCHITEPEC,JUCHITEPEC,SECUNDARIA,MEXICO,UNION LIBRE,MEXICO,FEMENINO,AMECAMECA,BELLEZA/SALON/ESTETICA/BARBERIA,PROPIA
160878,10964,1200,3700,10964,1,4200,43,16800,1200,ATLAUTLA,ATLAUTLA,SECUNDARIA,MEXICO,CASADO,MEXICO,FEMENINO,AMECAMECA,VENTA_DE_ROPA,FAMILIAR
160879,10528,1200,3500,10528,0,2700,65,10800,1000,ATLAUTLA,ATLAUTLA,SECUNDARIA,MEXICO,CASADO,MEXICO,FEMENINO,AMECAMECA,ARTE/ARTESANIAS,PROPIA
160876,6844,1700,3700,6844,2,8200,46,32800,2600,ATLAUTLA,ATLAUTLA,SECUNDARIA,MEXICO,CASADO,MEXICO,FEMENINO,AMECAMECA,FRUTAS/VERDURAS/SEMILLAS/CAMPO/AGROPECUARIAS,PROPIA
160882,6240,1500,3000,6240,1,7600,45,30400,4000,ATLAUTLA,ATLAUTLA,BACHILLERATO,MEXICO,UNION LIBRE,MEXICO,FEMENINO,AMECAMECA,ABARROTES/MISCELANEAS/PERECEDEROS,PROPIA
160909,10560,1500,2000,10560,2,4200,36,16800,1000,ATLAUTLA,ATLAUTLA,BACHILLERATO,MEXICO,UNION LIBRE,MEXICO,FEMENINO,AMECAMECA,FABRICA/TALLER/ELABORACION/REPARACION,FAMILIAR
160563,3960,1550,1000,3960,1,6000,29,18000,3000,NEZAHUALCOYOTL,NEZAHUALCOYOTL,SECUNDARIA,MEXICO,SOLTERO,MEXICO,FEMENINO,NEZAHUALCOYOTL_2,JOYERIA/BISUTERIA/FUNDICION,FAMILIAR
160899,6160,1100,1900,6160,0,2500,58,10000,1000,TENANGO_DEL_AIRE,TENANGO_DEL_AIRE,SECUNDARIA,MEXICO,CASADO,MEXICO,FEMENINO,AMECAMECA,VENTA_DE_ALIMENTOS,PROPIA
