,id_distribuidor,probs,grupo,cosecha_canasta
10409,133995,0.3066,7,12.35
10410,133996,0.2439,8,12.68
10411,134022,0.995,1,1.54
10412,134033,0.985,1,1.54
10413,134039,0.4632,5,10.69
10414,134044,0.6459,3,4.97
10415,134046,0.995,1,1.54
10416,134064,0.5287000000000001,5,10.69
10417,134074,0.4511,6,11.87
10418,134079,0.6573,3,4.97
10419,134080,0.4556,5,10.69
10420,134081,0.3261,7,12.35
10421,134083,0.3157,7,12.35
10422,134085,0.4108,6,11.87
10423,134086,0.3707999999999999,6,11.87
10424,134089,0.3156,7,12.35
10425,134104,0.4679,5,10.69
10426,134106,0.4977,5,10.69
10427,134115,0.985,1,1.54
10428,134135,0.992,1,1.54
10429,134142,0.2714,8,12.68
10430,134143,0.4332999999999999,6,11.87
10431,134145,0.5163,5,10.69
10432,134148,0.4459,6,11.87
10433,134163,0.992,1,1.54
10434,134169,0.5337000000000001,5,10.69
10435,134172,0.6075,4,7.38
10436,134175,0.4567,5,10.69
10437,134178,0.985,1,1.54
10438,134186,0.4899,5,10.69
10439,134191,0.991,1,1.54
10440,134203,0.996,1,1.54
10441,134214,0.989,1,1.54
10442,134225,0.7062999999999999,3,4.97
10443,134229,0.3768999999999999,6,11.87
10444,134238,0.999,1,1.54
10445,134244,0.996,1,1.54
10446,134253,0.999,1,1.54
10447,134269,0.999,1,1.54
10448,134276,0.998,1,1.54
10449,134284,0.4911999999999999,5,10.69
10450,134289,0.4418999999999999,6,11.87
10451,134293,0.992,1,1.54
10452,134300,0.988,1,1.54
10453,134306,0.2326,8,12.68
10454,134308,0.7668,2,3.4
10455,134309,0.6975,3,4.97
10456,134311,0.4568,5,10.69
10457,134312,0.7129000000000001,3,4.97
10458,134316,0.6518999999999999,3,4.97
10459,134317,0.5975,4,7.38
10460,134326,0.5682,4,7.38
10461,134330,0.7492,2,3.4
10462,134342,0.995,1,1.54
10463,134366,0.994,1,1.54
10464,134378,0.3692,6,11.87
10465,134385,0.995,1,1.54
10466,134400,0.986,1,1.54
10467,134406,0.6934999999999999,3,4.97
10468,134407,0.998,1,1.54
10469,134419,0.3984,6,11.87
10470,134422,0.7136,3,4.97
10471,134430,0.2683999999999999,8,12.68
10472,134432,0.6783,3,4.97
10473,134433,0.7564,2,3.4
10474,134434,0.204,8,12.68
10475,134435,0.988,1,1.54
10476,134454,0.5937,4,7.38
10477,134455,0.989,1,1.54
10478,134464,0.999,1,1.54
10479,134473,0.5797,4,7.38
10480,134474,0.7008,3,4.97
10481,134475,0.992,1,1.54
10482,134482,0.7636,2,3.4
10483,134483,0.995,1,1.54
10484,134494,0.2587,8,12.68
10485,134495,0.3026,7,12.35
10486,134496,0.3313,7,12.35
10487,134497,0.5094,5,10.69
10488,134509,0.991,1,1.54
10489,134531,0.99,1,1.54
10490,134545,0.3164,7,12.35
10491,134551,0.4124,6,11.87
10492,134553,0.4552,5,10.69
10493,134554,0.7367,2,3.4
10494,134556,0.5796,4,7.38
10495,134558,0.4065,6,11.87
10496,134559,0.7875,2,3.4
10497,134567,0.985,1,1.54
10498,134575,0.4085,6,11.87
10499,134576,0.991,1,1.54
10500,134583,0.985,1,1.54
10501,134586,0.992,1,1.54
10502,134595,0.989,1,1.54
10503,134611,0.5604,4,7.38
10504,134628,0.995,1,1.54
10505,134637,0.5123,5,10.69
10506,134651,0.5176,5,10.69
10507,134661,0.3123,7,12.35
10508,134673,0.7068000000000001,3,4.97
10509,134675,0.5604,4,7.38
10510,134676,0.5305,5,10.69
10511,134690,0.437,6,11.87
10512,134693,0.5367000000000001,5,10.69
10513,134695,0.7881,2,3.4
10514,134696,0.999,1,1.54
10515,134704,0.5316,5,10.69
10516,134711,0.5417000000000001,5,10.69
10517,134724,0.3261,7,12.35
10518,134725,0.994,1,1.54
10519,134732,0.995,1,1.54
10520,134739,0.993,1,1.54
10521,134752,0.6262,4,7.38
10522,134753,0.2496,8,12.68
10523,134754,0.7555,2,3.4
10524,134755,0.5229,5,10.69
10525,134757,0.3931,6,11.87
10526,134758,0.4467,6,11.87
10527,134759,0.4329,6,11.87
10528,134760,0.2627,8,12.68
10529,134761,0.7231000000000001,2,3.4
10530,134763,0.5695,4,7.38
10531,134764,0.4274,6,11.87
10532,134766,0.5575,4,7.38
10533,134768,0.5616,4,7.38
10534,134769,0.617,4,7.38
10535,134770,0.6851,3,4.97
10536,134774,0.996,1,1.54
10537,134792,0.998,1,1.54
10538,134800,0.994,1,1.54
10539,134802,0.2361,8,12.68
10540,134806,0.6088,4,7.38
10541,134810,0.2949,7,12.35
10542,134811,0.2904,7,12.35
10543,134813,0.3791,6,11.87
10544,134832,0.991,1,1.54
10545,134843,0.6844,3,4.97
10546,134846,0.991,1,1.54
10547,134853,0.6594,3,4.97
10548,134857,0.3387,7,12.35
10549,134858,0.2908,7,12.35
10550,134859,0.994,1,1.54
10551,134867,0.3649,6,11.87
10552,134875,0.5119,5,10.69
10553,134877,0.4172,6,11.87
10554,134884,0.991,1,1.54
10555,134894,0.986,1,1.54
10556,134901,0.996,1,1.54
10557,134932,0.7551000000000001,2,3.4
10558,134933,0.7807,2,3.4
10559,134934,0.4163,6,11.87
10560,134936,0.99,1,1.54
10561,134960,0.6453,3,4.97
10562,134962,0.4614,5,10.69
10563,134965,0.999,1,1.54
10564,134969,0.5186999999999999,5,10.69
10565,134974,0.999,1,1.54
10566,134981,0.4442,6,11.87
10567,134989,0.986,1,1.54
10568,134990,0.996,1,1.54
10569,135005,0.989,1,1.54
10570,135016,0.999,1,1.54
10571,135020,0.6979000000000001,3,4.97
10572,135023,0.6595,3,4.97
10573,135039,0.99,1,1.54
10574,135046,0.994,1,1.54
10575,135055,0.7161,3,4.97
10576,135056,0.244,8,12.68
10577,135063,0.3469,7,12.35
10578,135064,0.7901,2,3.4
10579,135066,0.335,7,12.35
10580,135069,0.999,1,1.54
10581,135075,0.7408,2,3.4
10582,135080,0.4531,5,10.69
10583,135083,0.6718000000000001,3,4.97
10584,135084,0.2254,8,12.68
10585,135086,0.987,1,1.54
10586,135099,0.5152,5,10.69
10587,135104,0.986,1,1.54
10588,135134,0.994,1,1.54
10589,135154,0.996,1,1.54
10590,135194,0.2952,7,12.35
10591,135195,0.5535,4,7.38
10592,135197,0.4861999999999999,5,10.69
10593,135201,0.5869,4,7.38
10594,135203,0.3479,7,12.35
10595,135204,0.44,6,11.87
10596,135219,0.3890999999999999,6,11.87
10597,135227,0.3051,7,12.35
10598,135239,0.986,1,1.54
10599,135251,0.999,1,1.54
10600,135281,0.5039,5,10.69
10601,135282,0.6618,3,4.97
10602,135286,0.5317000000000001,5,10.69
10603,135298,0.705,3,4.97
10604,135307,0.5178,5,10.69
10605,135318,0.999,1,1.54
10606,135324,0.5514,4,7.38
10607,135325,0.3564,7,12.35
10608,135334,0.992,1,1.54
10609,135351,0.989,1,1.54
10610,135364,0.989,1,1.54
10611,135373,0.988,1,1.54
10612,135381,0.2496999999999999,8,12.68
10613,135382,0.7847,2,3.4
10614,135385,0.7109000000000001,3,4.97
10615,135386,0.3283,7,12.35
10616,135388,0.6279,4,7.38
10617,135396,0.988,1,1.54
10618,135406,0.7136,3,4.97
10619,135425,0.2344,8,12.68
10620,135426,0.988,1,1.54
10621,135440,0.987,1,1.54
10622,135450,0.993,1,1.54
10623,135460,0.7957,2,3.4
10624,135469,0.5234000000000001,5,10.69
10625,135470,0.987,1,1.54
10626,135503,0.481,5,10.69
10627,135506,0.6381,3,4.97
10628,135510,0.2614,8,12.68
10629,135517,0.992,1,1.54
10630,135525,0.6801,3,4.97
10631,135526,0.619,4,7.38
10632,135528,0.6633,3,4.97
10633,135529,0.4191,6,11.87
10634,135531,0.992,1,1.54
10635,135545,0.987,1,1.54
10636,135546,0.4253,6,11.87
10637,135547,0.7273000000000001,2,3.4
10638,135550,0.6990999999999999,3,4.97
10639,135555,0.6221,4,7.38
10640,135557,0.529,5,10.69
10641,135558,0.2274,8,12.68
10642,135560,0.3041,7,12.35
10643,135561,0.3436,7,12.35
10644,135562,0.475,5,10.69
10645,135568,0.6539,3,4.97
10646,135569,0.6357,3,4.97
10647,135573,0.4993999999999999,5,10.69
10648,135597,0.2525,8,12.68
10649,135598,0.6922,3,4.97
10650,135599,0.4039,6,11.87
10651,135602,0.996,1,1.54
10652,135612,0.6347999999999999,3,4.97
10653,135613,0.6578,3,4.97
10654,135620,0.5667,4,7.38
10655,135626,0.5186999999999999,5,10.69
10656,135628,0.6352,3,4.97
10657,135629,0.7068000000000001,3,4.97
10658,135630,0.6690999999999999,3,4.97
10659,135631,0.2808,7,12.35
10660,135632,0.5423,5,10.69
10661,135633,0.6718999999999999,3,4.97
10662,135636,0.7896,2,3.4
10663,135637,0.3677,6,11.87
10664,135642,0.986,1,1.54
10665,135656,0.997,1,1.54
10666,135673,0.7476,2,3.4
10667,135674,0.2278,8,12.68
10668,135687,0.7318000000000001,2,3.4
10669,135694,0.6877,3,4.97
10670,135696,0.5707,4,7.38
10671,135699,0.998,1,1.54
10672,135706,0.472,5,10.69
10673,135713,0.998,1,1.54
10674,135725,0.287,7,12.35
10675,135732,0.993,1,1.54
10676,135735,0.4143,6,11.87
10677,135737,0.986,1,1.54
10678,135748,0.3193,7,12.35
10679,135749,0.4252,6,11.87
10680,135754,0.5677,4,7.38
10681,135755,0.4884,5,10.69
10682,135757,0.2747,8,12.68
10683,135759,0.3823,6,11.87
10684,135760,0.4307,6,11.87
10685,135763,0.3709,6,11.87
10686,135768,0.3252,7,12.35
10687,135772,0.5599000000000001,4,7.38
10688,135783,0.4955,5,10.69
10689,135786,0.985,1,1.54
10690,135792,0.998,1,1.54
10691,135804,0.5045000000000001,5,10.69
10692,135810,0.995,1,1.54
10693,135815,0.992,1,1.54
10694,135823,0.5307,5,10.69
10695,135824,0.6918000000000001,3,4.97
10696,135826,0.6038,4,7.38
10697,135830,0.2017,8,12.68
10698,135831,0.5487,4,7.38
10699,135836,0.5556,4,7.38
10700,135838,0.989,1,1.54
10701,135846,0.994,1,1.54
10702,135853,0.6964,3,4.97
10703,135856,0.583,4,7.38
10704,135858,0.7219,2,3.4
10705,135868,0.2148,8,12.68
10706,135870,0.992,1,1.54
10707,135878,0.3386,7,12.35
10708,135880,0.5272,5,10.69
10709,135881,0.4008,6,11.87
10710,135883,0.2801,7,12.35
10711,135898,0.997,1,1.54
10712,135911,0.996,1,1.54
10713,135925,0.4436,6,11.87
10714,135926,0.4878,5,10.69
10715,135927,0.985,1,1.54
10716,135928,0.6481999999999999,3,4.97
10717,135929,0.789,2,3.4
10718,135930,0.284,7,12.35
10719,135940,0.4012,6,11.87
10720,135945,0.999,1,1.54
10721,135948,0.7186,3,4.97
10722,135955,0.999,1,1.54
10723,135962,0.996,1,1.54
10724,135968,0.5861,4,7.38
10725,135981,0.4692,5,10.69
10726,135982,0.5297000000000001,5,10.69
10727,135989,0.251,8,12.68
10728,135991,0.691,3,4.97
10729,135993,0.998,1,1.54
10730,136000,0.7452,2,3.4
10731,136001,0.3718,6,11.87
10732,136002,0.6393,3,4.97
10733,136003,0.3626,6,11.87
10734,136004,0.2507999999999999,8,12.68
10735,136007,0.989,1,1.54
10736,136014,0.99,1,1.54
10737,136022,0.4918,5,10.69
10738,136035,0.2758,7,12.35
10739,136036,0.996,1,1.54
10740,136042,0.996,1,1.54
10741,136056,0.99,1,1.54
10742,136063,0.2519,8,12.68
10743,136064,0.2462,8,12.68
10744,136075,0.7968999999999999,2,3.4
10745,136077,0.4404,6,11.87
10746,136079,0.536,5,10.69
10747,136080,0.5977,4,7.38
10748,136084,0.6104999999999999,4,7.38
10749,136085,0.3315999999999999,7,12.35
10750,136100,0.999,1,1.54
10751,136105,0.3552,7,12.35
10752,136109,0.6520999999999999,3,4.97
10753,136113,0.5965,4,7.38
10754,136122,0.5614,4,7.38
10755,136123,0.5337000000000001,5,10.69
10756,136135,0.993,1,1.54
10757,136144,0.3939,6,11.87
10758,136151,0.989,1,1.54
10759,136169,0.2142,8,12.68
10760,136173,0.4291,6,11.87
10761,136177,0.985,1,1.54
10762,136194,0.4767,5,10.69
10763,136198,0.5178,5,10.69
10764,136200,0.2132,8,12.68
10765,136201,0.4782,5,10.69
10766,136234,0.5045000000000001,5,10.69
10767,136237,0.7045999999999999,3,4.97
10768,136238,0.999,1,1.54
10769,136244,0.7658,2,3.4
10770,136247,0.3167,7,12.35
10771,136248,0.4307,6,11.87
10772,136249,0.6262,4,7.38
10773,136251,0.6159,4,7.38
10774,136257,0.7508,2,3.4
10775,136260,0.2749,7,12.35
10776,136262,0.5406,5,10.69
10777,136264,0.2695,8,12.68
10778,136266,0.2382999999999999,8,12.68
10779,136267,0.649,3,4.97
10780,136268,0.3202,7,12.35
10781,136278,0.4854,5,10.69
10782,136279,0.4077,6,11.87
10783,136285,0.996,1,1.54
10784,136303,0.6204999999999999,4,7.38
10785,136305,0.4437,6,11.87
10786,136308,0.7504000000000001,2,3.4
10787,136311,0.994,1,1.54
10788,136332,0.991,1,1.54
10789,136345,0.994,1,1.54
10790,136354,0.985,1,1.54
10791,136370,0.996,1,1.54
10792,136379,0.324,7,12.35
10793,136380,0.307,7,12.35
10794,136383,0.752,2,3.4
10795,136385,0.2845,7,12.35
10796,136388,0.7815000000000001,2,3.4
10797,136389,0.6154999999999999,4,7.38
10798,136390,0.994,1,1.54
10799,136399,0.4040999999999999,6,11.87
10800,136401,0.3097,7,12.35
10801,136402,0.4878,5,10.69
10802,136403,0.4709,5,10.69
10803,136404,0.2934,7,12.35
10804,136406,0.5239,5,10.69
10805,136407,0.774,2,3.4
10806,136410,0.7751,2,3.4
10807,136411,0.3867,6,11.87
10808,136413,0.5158,5,10.69
10809,136414,0.988,1,1.54
10810,136427,0.5831000000000001,4,7.38
10811,136429,0.996,1,1.54
10812,136436,0.7804000000000001,2,3.4
10813,136442,0.2293,8,12.68
10814,136443,0.2930999999999999,7,12.35
10815,136444,0.5836,4,7.38
10816,136445,0.3287,7,12.35
10817,136448,0.588,4,7.38
10818,136451,0.991,1,1.54
10819,136462,0.4618,5,10.69
10820,136466,0.5053,5,10.69
10821,136467,0.2423999999999999,8,12.68
10822,136470,0.3889,6,11.87
10823,136471,0.5695,4,7.38
10824,136476,0.7479,2,3.4
10825,136489,0.989,1,1.54
10826,136498,0.994,1,1.54
10827,136505,0.99,1,1.54
10828,136521,0.4099,6,11.87
10829,136522,0.7275,2,3.4
10830,136523,0.3647999999999999,6,11.87
10831,136527,0.6229,4,7.38
10832,136529,0.7916,2,3.4
10833,136531,0.4437,6,11.87
10834,136533,0.997,1,1.54
10835,136543,0.3862,6,11.87
10836,136546,0.7308,2,3.4
10837,136549,0.993,1,1.54
10838,136561,0.99,1,1.54
10839,136568,0.994,1,1.54
10840,136578,0.5277000000000001,5,10.69
10841,136586,0.991,1,1.54
10842,136596,0.995,1,1.54
10843,136607,0.1787,9,20.33
10844,136613,0.985,1,1.54
10845,136624,0.986,1,1.54
10846,136631,0.988,1,1.54
10847,136640,0.985,1,1.54
10848,136655,0.999,1,1.54
10849,136658,0.6285000000000001,4,7.38
10850,136672,0.99,1,1.54
10851,136687,0.7399,2,3.4
10852,136693,0.989,1,1.54
10853,136701,0.997,1,1.54
10854,136708,0.989,1,1.54
10855,136722,0.995,1,1.54
10856,136776,0.6375,3,4.97
10857,136777,0.2791,7,12.35
10858,136780,0.999,1,1.54
10859,136804,0.7703,2,3.4
10860,136805,0.6419,3,4.97
10861,136810,0.611,4,7.38
10862,136812,0.996,1,1.54
10863,136834,0.5796,4,7.38
10864,136836,0.2785,7,12.35
10865,136857,0.449,6,11.87
10866,136859,0.992,1,1.54
10867,136863,0.3274,7,12.35
10868,136880,0.7766,2,3.4
10869,136900,0.2905999999999999,7,12.35
10870,136904,0.7343999999999999,2,3.4
10871,136928,0.987,1,1.54
10872,136972,0.991,1,1.54
10873,136979,0.999,1,1.54
10874,136991,0.2011,8,12.68
10875,136992,0.991,1,1.54
10876,136999,0.6872,3,4.97
10877,137002,0.6078,4,7.38
10878,137017,0.991,1,1.54
10879,137054,0.6225,4,7.38
10880,137081,0.7483,2,3.4
10881,137082,0.3189,7,12.35
10882,137086,0.985,1,1.54
10883,137098,0.992,1,1.54
10884,137108,0.4673,5,10.69
10885,137115,0.988,1,1.54
10886,137125,0.986,1,1.54
10887,137137,0.986,1,1.54
10888,137146,0.3325,7,12.35
10889,137163,0.993,1,1.54
10890,137172,0.6478,3,4.97
10891,137174,0.494,5,10.69
10892,137205,0.2072,8,12.68
10893,137208,0.987,1,1.54
10894,137215,0.989,1,1.54
10895,137224,0.99,1,1.54
10896,137236,0.3838,6,11.87
10897,137240,0.7857,2,3.4
10898,137245,0.3684,6,11.87
10899,137248,0.4911,5,10.69
10900,137250,0.2993,7,12.35
10901,137251,0.985,1,1.54
10902,137252,0.4747,5,10.69
10903,137256,0.995,1,1.54
10904,137268,0.99,1,1.54
10905,137297,0.5746,4,7.38
10906,137298,0.6959000000000001,3,4.97
10907,137306,0.991,1,1.54
10908,137317,0.994,1,1.54
10909,137324,0.4368999999999999,6,11.87
10910,137326,0.2691,8,12.68
10911,137328,0.6154999999999999,4,7.38
10912,137329,0.5146999999999999,5,10.69
10913,137330,0.5774,4,7.38
10914,137380,0.987,1,1.54
10915,137387,0.272,8,12.68
10916,137389,0.996,1,1.54
10917,137397,0.5845,4,7.38
10918,137400,0.2926,7,12.35
10919,137401,0.6586,3,4.97
10920,137402,0.6703,3,4.97
10921,137404,0.2727,8,12.68
10922,137418,0.995,1,1.54
10923,137424,0.4363,6,11.87
10924,137426,0.3429999999999999,7,12.35
10925,137429,0.635,3,4.97
10926,137431,0.544,4,7.38
10927,137433,0.4537,5,10.69
10928,137444,0.2729,8,12.68
10929,137447,0.3807999999999999,6,11.87
10930,137454,0.6089,4,7.38
10931,137455,0.4978,5,10.69
10932,137457,0.987,1,1.54
10933,137465,0.4185,6,11.87
10934,137467,0.997,1,1.54
10935,137481,0.998,1,1.54
10936,137489,0.992,1,1.54
10937,137501,0.994,1,1.54
10938,137528,0.336,7,12.35
10939,137533,0.985,1,1.54
10940,137539,0.997,1,1.54
10941,137551,0.998,1,1.54
10942,137558,0.996,1,1.54
10943,137592,0.992,1,1.54
10944,137619,0.5998,4,7.38
10945,137637,0.996,1,1.54
10946,137651,0.997,1,1.54
10947,137665,0.2291,8,12.68
10948,137666,0.7807,2,3.4
10949,137667,0.3944,6,11.87
10950,137673,0.999,1,1.54
10951,137680,0.701,3,4.97
10952,137682,0.4829,5,10.69
10953,137684,0.7693000000000001,2,3.4
10954,137687,0.2991,7,12.35
10955,137688,0.3365999999999999,7,12.35
10956,137689,0.5349,5,10.69
10957,137692,0.2244,8,12.68
10958,137694,0.3849,6,11.87
10959,137700,0.6912999999999999,3,4.97
10960,137710,0.985,1,1.54
10961,137738,0.986,1,1.54
10962,137749,0.7228,2,3.4
