tipoMensaje,leyenda,folioConsulta
2,Respuesta exitosa de otras SIC´s,1232406509
2,Respuesta exitosa de otras SIC´s,1232414194
2,Respuesta exitosa de otras SIC´s,1232406753
2,No se obtuvo respuesta de otras SIC´s,1232453524
2,Respuesta exitosa de otras SIC´s,1232453590
2,Respuesta exitosa de otras SIC´s,1232457970
2,Respuesta exitosa de otras SIC´s,1232491578
2,Respuesta exitosa de otras SIC´s,1232474568
2,Respuesta exitosa de otras SIC´s,1232503962
2,Respuesta exitosa de otras SIC´s,1232504012
2,Respuesta exitosa de otras SIC´s,1232578128
2,Respuesta exitosa de otras SIC´s,1232593200
2,Respuesta exitosa de otras SIC´s,1232600252
2,Respuesta exitosa de otras SIC´s,1232610020
2,Respuesta exitosa de otras SIC´s,1232945786
2,Respuesta exitosa de otras SIC´s,1232957717
2,Respuesta exitosa de otras SIC´s,1232956349
2,Respuesta exitosa de otras SIC´s,1232951452
2,Respuesta exitosa de otras SIC´s,1232962403
2,Respuesta exitosa de otras SIC´s,1232977886
2,Respuesta exitosa de otras SIC´s,1232974694
2,Respuesta exitosa de otras SIC´s,1232977448
2,Respuesta exitosa de otras SIC´s,1232975343
2,Respuesta exitosa de otras SIC´s,1232980890
2,Respuesta exitosa de otras SIC´s,1232976643
2,Respuesta exitosa de otras SIC´s,1232980978
2,Respuesta exitosa de otras SIC´s,1232981061
2,Respuesta exitosa de otras SIC´s,1232976092
2,Respuesta exitosa de otras SIC´s,1232975597
2,Respuesta exitosa de otras SIC´s,1232978270
2,Respuesta exitosa de otras SIC´s,1232974766
2,Respuesta exitosa de otras SIC´s,1232975376
2,Respuesta exitosa de otras SIC´s,1232967954
2,Respuesta exitosa de otras SIC´s,1233003733
2,Respuesta exitosa de otras SIC´s,1233011033
2,Respuesta exitosa de otras SIC´s,1233002910
2,Respuesta exitosa de otras SIC´s,1233010958
2,No se obtuvo respuesta de otras SIC´s,1233015266
2,Respuesta exitosa de otras SIC´s,1233011034
2,Respuesta exitosa de otras SIC´s,1233041067
2,Respuesta exitosa de otras SIC´s,1233068608
2,Respuesta exitosa de otras SIC´s,1233055555
2,Respuesta exitosa de otras SIC´s,1233055545
2,Respuesta exitosa de otras SIC´s,1233080878
2,Respuesta exitosa de otras SIC´s,1233075044
2,Respuesta exitosa de otras SIC´s,1233121027
2,Respuesta exitosa de otras SIC´s,1233109826
2,Respuesta exitosa de otras SIC´s,1233133471
2,Respuesta exitosa de otras SIC´s,1233126154
2,Respuesta exitosa de otras SIC´s,1233174349
2,Respuesta exitosa de otras SIC´s,1233229824
2,Respuesta exitosa de otras SIC´s,1233225418
2,Respuesta exitosa de otras SIC´s,1233227817
2,Respuesta exitosa de otras SIC´s,1233229274
2,Respuesta exitosa de otras SIC´s,1233222859
2,Respuesta exitosa de otras SIC´s,1233228267
2,Respuesta exitosa de otras SIC´s,1233221449
2,Respuesta exitosa de otras SIC´s,1233220829
2,Respuesta exitosa de otras SIC´s,1233223773
2,Respuesta exitosa de otras SIC´s,1233224368
2,Respuesta exitosa de otras SIC´s,1233222594
2,Respuesta exitosa de otras SIC´s,1233221867
2,Respuesta exitosa de otras SIC´s,1233224957
2,Respuesta exitosa de otras SIC´s,1233220469
2,Respuesta exitosa de otras SIC´s,1233226478
2,Respuesta exitosa de otras SIC´s,1233222141
2,Respuesta exitosa de otras SIC´s,1233222903
2,No hit de otras SIC’s,1233216326
2,Respuesta exitosa de otras SIC´s,1233228849
2,Respuesta exitosa de otras SIC´s,1233221178
2,Respuesta exitosa de otras SIC´s,1233225874
2,Respuesta exitosa de otras SIC´s,1233244907
2,Respuesta exitosa de otras SIC´s,1233237729
2,Respuesta exitosa de otras SIC´s,1233289909
2,Respuesta exitosa de otras SIC´s,1233288810
2,Respuesta exitosa de otras SIC´s,1233288475
2,Respuesta exitosa de otras SIC´s,1233290144
2,Respuesta exitosa de otras SIC´s,1233289660
2,Respuesta exitosa de otras SIC´s,1233289102
2,Respuesta exitosa de otras SIC´s,1233290663
2,Respuesta exitosa de otras SIC´s,1233289431
2,Respuesta exitosa de otras SIC´s,1233843681
2,Respuesta exitosa de otras SIC´s,1233837779
2,Respuesta exitosa de otras SIC´s,1233850658
2,Respuesta exitosa de otras SIC´s,1233851734
2,Respuesta exitosa de otras SIC´s,1233877083
2,Respuesta exitosa de otras SIC´s,1233882591
2,No hit de otras SIC’s,1233907075
2,Respuesta exitosa de otras SIC´s,1233904301
2,Respuesta exitosa de otras SIC´s,1234710558
2,Respuesta exitosa de otras SIC´s,1234729390
2,Respuesta exitosa de otras SIC´s,1234729827
2,Respuesta exitosa de otras SIC´s,1234729890
2,Respuesta exitosa de otras SIC´s,1234725866
2,Respuesta exitosa de otras SIC´s,1234729230
2,Respuesta exitosa de otras SIC´s,1234729869
2,Respuesta exitosa de otras SIC´s,1234725828
2,Respuesta exitosa de otras SIC´s,1234729841
2,Respuesta exitosa de otras SIC´s,1235503887
2,Respuesta exitosa de otras SIC´s,1235535873
2,Respuesta exitosa de otras SIC´s,1235532198
2,Respuesta exitosa de otras SIC´s,1235535467
2,Respuesta exitosa de otras SIC´s,1235554977
2,Respuesta exitosa de otras SIC´s,1235555911
2,Respuesta exitosa de otras SIC´s,1235536109
2,Respuesta exitosa de otras SIC´s,1235554191
2,Respuesta exitosa de otras SIC´s,1235535942
2,Respuesta exitosa de otras SIC´s,1235554533
2,Respuesta exitosa de otras SIC´s,1235555459
2,Respuesta exitosa de otras SIC´s,1235566145
2,Respuesta exitosa de otras SIC´s,1235538283
2,Respuesta exitosa de otras SIC´s,1235539671
2,Respuesta exitosa de otras SIC´s,1235553713
2,Respuesta exitosa de otras SIC´s,1235573476
2,Respuesta exitosa de otras SIC´s,1235578466
2,Respuesta exitosa de otras SIC´s,1235577835
2,Respuesta exitosa de otras SIC´s,1235588953
2,Respuesta exitosa de otras SIC´s,1235571795
2,Respuesta exitosa de otras SIC´s,1235589380
2,Respuesta exitosa de otras SIC´s,1235590784
2,Respuesta exitosa de otras SIC´s,1235589037
2,Respuesta exitosa de otras SIC´s,1235586141
2,Respuesta exitosa de otras SIC´s,1235581574
2,Respuesta exitosa de otras SIC´s,1235577854
2,Respuesta exitosa de otras SIC´s,1235574332
2,Respuesta exitosa de otras SIC´s,1235572804
2,Respuesta exitosa de otras SIC´s,1235616617
2,Respuesta exitosa de otras SIC´s,1235600160
2,Respuesta exitosa de otras SIC´s,1235600134
2,Respuesta exitosa de otras SIC´s,1235616538
2,Respuesta exitosa de otras SIC´s,1235600052
2,Respuesta exitosa de otras SIC´s,1235610137
2,Respuesta exitosa de otras SIC´s,1235640323
2,Respuesta exitosa de otras SIC´s,1235640590
2,Respuesta exitosa de otras SIC´s,1235639821
2,Respuesta exitosa de otras SIC´s,1235640089
2,Respuesta exitosa de otras SIC´s,1235688179
2,Respuesta exitosa de otras SIC´s,1235718391
2,Respuesta exitosa de otras SIC´s,1235720820
2,Respuesta exitosa de otras SIC´s,1235719838
2,Respuesta exitosa de otras SIC´s,1235726687
2,Respuesta exitosa de otras SIC´s,1235719035
2,No se obtuvo respuesta de otras SIC´s,1235739242
2,No se obtuvo respuesta de otras SIC´s,1235766696
2,Respuesta exitosa de otras SIC´s,1235760122
2,Respuesta exitosa de otras SIC´s,1235761008
2,Respuesta exitosa de otras SIC´s,1235804233
2,Respuesta exitosa de otras SIC´s,1235798900
2,Respuesta exitosa de otras SIC´s,1235813256
2,Respuesta exitosa de otras SIC´s,1235813196
2,Respuesta exitosa de otras SIC´s,1235840949
2,Respuesta exitosa de otras SIC´s,1235875438
2,Respuesta exitosa de otras SIC´s,1236108837
2,Respuesta exitosa de otras SIC´s,1236106982
2,Respuesta exitosa de otras SIC´s,1236104350
2,Respuesta exitosa de otras SIC´s,1236109995
2,Respuesta exitosa de otras SIC´s,1236111121
2,Respuesta exitosa de otras SIC´s,1236106923
2,Respuesta exitosa de otras SIC´s,1236104129
2,Respuesta exitosa de otras SIC´s,1236112534
2,Respuesta exitosa de otras SIC´s,1236130266
2,Respuesta exitosa de otras SIC´s,1236145930
2,Respuesta exitosa de otras SIC´s,1236145230
2,Respuesta exitosa de otras SIC´s,1236144729
2,Respuesta exitosa de otras SIC´s,1236145493
2,Respuesta exitosa de otras SIC´s,1236138093
2,Respuesta exitosa de otras SIC´s,1236144325
2,Respuesta exitosa de otras SIC´s,1236148468
2,Respuesta exitosa de otras SIC´s,1236146324
2,Respuesta exitosa de otras SIC´s,1236145093
2,Respuesta exitosa de otras SIC´s,1236140744
2,Respuesta exitosa de otras SIC´s,1236138385
2,Respuesta exitosa de otras SIC´s,1236179695
2,Respuesta exitosa de otras SIC´s,1236182535
2,Respuesta exitosa de otras SIC´s,1236181861
2,Respuesta exitosa de otras SIC´s,1236182131
2,No se obtuvo respuesta de otras SIC´s,1236179273
2,Respuesta exitosa de otras SIC´s,1236182846
2,Respuesta exitosa de otras SIC´s,1236195859
2,Respuesta exitosa de otras SIC´s,1236187617
2,Respuesta exitosa de otras SIC´s,1236205094
2,Respuesta exitosa de otras SIC´s,1236186356
2,Respuesta exitosa de otras SIC´s,1236203465
2,Respuesta exitosa de otras SIC´s,1236203499
2,Respuesta exitosa de otras SIC´s,1236187952
2,Respuesta exitosa de otras SIC´s,1236183245
2,Respuesta exitosa de otras SIC´s,1236207117
2,Respuesta exitosa de otras SIC´s,1236207510
2,Respuesta exitosa de otras SIC´s,1236206454
2,Respuesta exitosa de otras SIC´s,1236206682
2,Respuesta exitosa de otras SIC´s,1236185960
2,Respuesta exitosa de otras SIC´s,1236185675
2,Respuesta exitosa de otras SIC´s,1236254208
2,Respuesta exitosa de otras SIC´s,1236280252
2,Respuesta exitosa de otras SIC´s,1236284042
2,Respuesta exitosa de otras SIC´s,1236276643
2,Respuesta exitosa de otras SIC´s,1236277292
2,Respuesta exitosa de otras SIC´s,1236280930
2,Respuesta exitosa de otras SIC´s,1236274906
2,Respuesta exitosa de otras SIC´s,1236277962
2,Respuesta exitosa de otras SIC´s,1236272647
2,Respuesta exitosa de otras SIC´s,1236284840
2,Respuesta exitosa de otras SIC´s,1236283439
2,Respuesta exitosa de otras SIC´s,1236279478
2,Respuesta exitosa de otras SIC´s,1236278842
2,Respuesta exitosa de otras SIC´s,1236271879
2,Respuesta exitosa de otras SIC´s,1236273349
2,Respuesta exitosa de otras SIC´s,1236288555
2,Respuesta exitosa de otras SIC´s,1236298005
2,Respuesta exitosa de otras SIC´s,1236330618
2,Respuesta exitosa de otras SIC´s,1236420681
2,Respuesta exitosa de otras SIC´s,1236420642
2,Respuesta exitosa de otras SIC´s,1236499178
2,Respuesta exitosa de otras SIC´s,1236499546
2,Respuesta exitosa de otras SIC´s,1236498824
2,Respuesta exitosa de otras SIC´s,1236499921
2,Respuesta exitosa de otras SIC´s,1236497029
2,Respuesta exitosa de otras SIC´s,1236498429
2,Respuesta exitosa de otras SIC´s,1236497573
2,Respuesta exitosa de otras SIC´s,1236498001
2,Respuesta exitosa de otras SIC´s,1236777794
2,Respuesta exitosa de otras SIC´s,1236777800
2,Respuesta exitosa de otras SIC´s,1236776443
2,Respuesta exitosa de otras SIC´s,1236787905
2,Respuesta exitosa de otras SIC´s,1236781696
2,Respuesta exitosa de otras SIC´s,1236785345
2,Respuesta exitosa de otras SIC´s,1236785392
2,Respuesta exitosa de otras SIC´s,1236806133
2,Respuesta exitosa de otras SIC´s,1236806298
2,Respuesta exitosa de otras SIC´s,1236809879
2,Respuesta exitosa de otras SIC´s,1236806402
2,Respuesta exitosa de otras SIC´s,1236810730
2,Respuesta exitosa de otras SIC´s,1236810389
2,Respuesta exitosa de otras SIC´s,1236809617
2,Respuesta exitosa de otras SIC´s,1236809953
2,Respuesta exitosa de otras SIC´s,1236809513
2,Respuesta exitosa de otras SIC´s,1236810170
2,Respuesta exitosa de otras SIC´s,1236832202
2,Respuesta exitosa de otras SIC´s,1236831758
2,Respuesta exitosa de otras SIC´s,1236906330
2,Respuesta exitosa de otras SIC´s,1236904642
2,Respuesta exitosa de otras SIC´s,1236898820
2,Respuesta exitosa de otras SIC´s,1236904187
2,Respuesta exitosa de otras SIC´s,1236903616
2,Respuesta exitosa de otras SIC´s,1236904947
2,Respuesta exitosa de otras SIC´s,1236887626
2,Respuesta exitosa de otras SIC´s,1236903974
2,Respuesta exitosa de otras SIC´s,1236904394
2,Respuesta exitosa de otras SIC´s,1236918693
2,Respuesta exitosa de otras SIC´s,1236921807
2,Respuesta exitosa de otras SIC´s,1236989657
2,Respuesta exitosa de otras SIC´s,1237021746
2,Respuesta exitosa de otras SIC´s,1237022823
2,Respuesta exitosa de otras SIC´s,1237021033
2,Respuesta exitosa de otras SIC´s,1237022303
2,Respuesta exitosa de otras SIC´s,1237020495
2,Respuesta exitosa de otras SIC´s,1237112731
2,Respuesta exitosa de otras SIC´s,1237104332
2,Respuesta exitosa de otras SIC´s,1237132425
2,Respuesta exitosa de otras SIC´s,1237132590
2,Respuesta exitosa de otras SIC´s,1237139335
2,Respuesta exitosa de otras SIC´s,1237786271
2,Respuesta exitosa de otras SIC´s,1237777353
2,Respuesta exitosa de otras SIC´s,1237788334
2,Respuesta exitosa de otras SIC´s,1237786247
2,Respuesta exitosa de otras SIC´s,1237777364
2,Respuesta exitosa de otras SIC´s,1237799892
2,Respuesta exitosa de otras SIC´s,1237798130
2,Respuesta exitosa de otras SIC´s,1237817377
2,Respuesta exitosa de otras SIC´s,1237817857
2,Respuesta exitosa de otras SIC´s,1237817830
2,Respuesta exitosa de otras SIC´s,1237818143
2,Respuesta exitosa de otras SIC´s,1237817244
2,Respuesta exitosa de otras SIC´s,1237810438
2,Respuesta exitosa de otras SIC´s,1237818067
2,Respuesta exitosa de otras SIC´s,1237818500
2,Respuesta exitosa de otras SIC´s,1237817654
2,Respuesta exitosa de otras SIC´s,1237817577
2,No se obtuvo respuesta de otras SIC´s,1237816956
2,Respuesta exitosa de otras SIC´s,1237836933
2,Respuesta exitosa de otras SIC´s,1237837208
2,Respuesta exitosa de otras SIC´s,1237822768
2,Respuesta exitosa de otras SIC´s,1237837758
2,Respuesta exitosa de otras SIC´s,1237837806
2,Respuesta exitosa de otras SIC´s,1237836936
2,Respuesta exitosa de otras SIC´s,1237826383
2,Respuesta exitosa de otras SIC´s,1237826419
2,Respuesta exitosa de otras SIC´s,1237822781
2,Respuesta exitosa de otras SIC´s,1237851488
2,Respuesta exitosa de otras SIC´s,1237846247
2,Respuesta exitosa de otras SIC´s,1237852218
2,Respuesta exitosa de otras SIC´s,1237852015
2,Respuesta exitosa de otras SIC´s,1237852881
2,Respuesta exitosa de otras SIC´s,1237851730
2,Respuesta exitosa de otras SIC´s,1237851256
2,Respuesta exitosa de otras SIC´s,1237868898
2,Respuesta exitosa de otras SIC´s,1237866596
2,Respuesta exitosa de otras SIC´s,1237876199
2,Respuesta exitosa de otras SIC´s,1237887600
2,Respuesta exitosa de otras SIC´s,1237969904
2,Respuesta exitosa de otras SIC´s,1237984210
2,Respuesta exitosa de otras SIC´s,1238007192
2,Respuesta exitosa de otras SIC´s,1239241480
2,Respuesta exitosa de otras SIC´s,1239299393
2,Respuesta exitosa de otras SIC´s,1239272602
2,Respuesta exitosa de otras SIC´s,1239299256
2,Respuesta exitosa de otras SIC´s,1239299322
2,Respuesta exitosa de otras SIC´s,1239281280
2,Respuesta exitosa de otras SIC´s,1239317534
2,Respuesta exitosa de otras SIC´s,1239318653
2,Respuesta exitosa de otras SIC´s,1239337926
2,Respuesta exitosa de otras SIC´s,1239337681
2,Respuesta exitosa de otras SIC´s,1239316286
2,Respuesta exitosa de otras SIC´s,1239322111
2,Respuesta exitosa de otras SIC´s,1239316960
2,Respuesta exitosa de otras SIC´s,1239319041
2,Respuesta exitosa de otras SIC´s,1239315972
2,Respuesta exitosa de otras SIC´s,1239321682
2,Respuesta exitosa de otras SIC´s,1239320468
2,Respuesta exitosa de otras SIC´s,1239316618
2,Respuesta exitosa de otras SIC´s,1239340239
2,Respuesta exitosa de otras SIC´s,1239340290
2,Respuesta exitosa de otras SIC´s,1239340196
2,No se obtuvo respuesta de otras SIC´s,1239362596
2,Respuesta exitosa de otras SIC´s,1239364740
2,Respuesta exitosa de otras SIC´s,1239415795
2,Respuesta exitosa de otras SIC´s,1239431775
2,Respuesta exitosa de otras SIC´s,1239438102
2,Respuesta exitosa de otras SIC´s,1239438025
2,Respuesta exitosa de otras SIC´s,1239431875
2,Respuesta exitosa de otras SIC´s,1239419353
2,Respuesta exitosa de otras SIC´s,1239417975
2,Respuesta exitosa de otras SIC´s,1239455587
2,Respuesta exitosa de otras SIC´s,1239458001
2,Respuesta exitosa de otras SIC´s,1239444497
2,Respuesta exitosa de otras SIC´s,1239454577
2,Respuesta exitosa de otras SIC´s,1239476431
2,Respuesta exitosa de otras SIC´s,1239469941
2,Respuesta exitosa de otras SIC´s,1239499695
2,Respuesta exitosa de otras SIC´s,1239497761
2,Respuesta exitosa de otras SIC´s,1239498038
2,Respuesta exitosa de otras SIC´s,1239500374
2,Respuesta exitosa de otras SIC´s,1239500721
2,Respuesta exitosa de otras SIC´s,1239521959
2,Respuesta exitosa de otras SIC´s,1239614901
2,Respuesta exitosa de otras SIC´s,1239614700
2,Respuesta exitosa de otras SIC´s,1239615099
2,Respuesta exitosa de otras SIC´s,1239615318
2,No hit de otras SIC’s,1239641368
2,Respuesta exitosa de otras SIC´s,1239702611
2,Respuesta exitosa de otras SIC´s,1239968368
2,Respuesta exitosa de otras SIC´s,1239968919
2,Respuesta exitosa de otras SIC´s,1239962932
2,Respuesta exitosa de otras SIC´s,1239969432
2,Respuesta exitosa de otras SIC´s,1239968670
2,Respuesta exitosa de otras SIC´s,1239969126
2,Respuesta exitosa de otras SIC´s,1239983580
2,Respuesta exitosa de otras SIC´s,1239987145
2,Respuesta exitosa de otras SIC´s,1239985150
2,Respuesta exitosa de otras SIC´s,1240011480
2,Respuesta exitosa de otras SIC´s,1240009676
2,Respuesta exitosa de otras SIC´s,1240021553
2,Respuesta exitosa de otras SIC´s,1240014521
2,Respuesta exitosa de otras SIC´s,1240062447
2,Respuesta exitosa de otras SIC´s,1240062394
2,Respuesta exitosa de otras SIC´s,1240093423
2,Respuesta exitosa de otras SIC´s,1240083681
2,Respuesta exitosa de otras SIC´s,1240094245
2,Respuesta exitosa de otras SIC´s,1240088941
2,Respuesta exitosa de otras SIC´s,1240078119
2,Respuesta exitosa de otras SIC´s,1240099605
2,Respuesta exitosa de otras SIC´s,1240104780
2,Respuesta exitosa de otras SIC´s,1240118500
2,Respuesta exitosa de otras SIC´s,1240118817
2,Respuesta exitosa de otras SIC´s,1240145039
2,Respuesta exitosa de otras SIC´s,1240143818
2,Respuesta exitosa de otras SIC´s,1240144210
2,Respuesta exitosa de otras SIC´s,1240144493
2,Respuesta exitosa de otras SIC´s,1240143370
2,Respuesta exitosa de otras SIC´s,1240139552
2,Respuesta exitosa de otras SIC´s,1240150883
2,Respuesta exitosa de otras SIC´s,1240150509
2,Respuesta exitosa de otras SIC´s,1240144841
2,Respuesta exitosa de otras SIC´s,1240209174
2,Respuesta exitosa de otras SIC´s,1240225810
2,Respuesta exitosa de otras SIC´s,1240244340
2,Respuesta exitosa de otras SIC´s,1240209247
2,Respuesta exitosa de otras SIC´s,1240244418
2,Respuesta exitosa de otras SIC´s,1240253823
2,Respuesta exitosa de otras SIC´s,1240253877
2,Respuesta exitosa de otras SIC´s,1240253735
2,Respuesta exitosa de otras SIC´s,1240343627
2,Respuesta exitosa de otras SIC´s,1240325800
2,Respuesta exitosa de otras SIC´s,1240402776
2,Respuesta exitosa de otras SIC´s,1240402678
2,Respuesta exitosa de otras SIC´s,1240428327
2,Respuesta exitosa de otras SIC´s,1240439956
2,Respuesta exitosa de otras SIC´s,1240428412
2,Respuesta exitosa de otras SIC´s,1240435508
