id_distribuidor,id_red,id_operacion,tipo_prestamo,fecha_cierre,fecha_de_dispersion,saldo,capital_pagado,capital_pendiente,dias_atraso,fecha,status,convenio,fecha_inicio_relacion,reestructurado,pagos_anticipados_u4p,pagos_en_tiempo_u4p,pagos_destiempo_u4p,pagos_pendientes_u4p,folio
165834,166339,166343,PRESTAMO PERSONAL RED,2024-01-30,2023-10-10,0,28999.9,0.0,0,2024-01-31,CERRADO,NO,2023-10-10,NO,,,,,1249969311
165834,166339,166343,PRESTAMO PERSONAL RED,2024-01-30,2023-10-10,11600,18829.84,10170.06,0,2023-12-31,DISTRIBUIDOR RED,NO,2023-10-10,NO,3.0,1.0,0.0,0.0,1249969311
165834,166339,166343,PRESTAMO PERSONAL RED,2024-01-30,2023-10-10,0,28999.9,0.0,0,2024-01-15,CERRADO,NO,2023-10-10,NO,,,,,1249969311
165834,166339,166343,PRESTAMO PERSONAL RED,2024-01-30,2023-10-10,16240,15063.25,13936.65,0,2023-12-15,DISTRIBUIDOR RED,NO,2023-10-10,NO,,,,,1249969311
165834,166339,166343,PRESTAMO PERSONAL RED,2024-01-30,2023-10-10,20880,11457.29,17542.61,0,2023-11-30,DISTRIBUIDOR RED,NO,2023-10-10,NO,4.0,0.0,0.0,0.0,1249969311
165834,166339,166343,PRESTAMO PERSONAL RED,2024-01-30,2023-10-10,25520,8004.73,20995.17,0,2023-11-15,DISTRIBUIDOR RED,NO,2023-10-10,NO,,,,,1249969311
165834,166339,166343,PRESTAMO PERSONAL RED,2024-01-30,2023-10-10,30160,4698.67,24301.23,0,2023-10-31,DISTRIBUIDOR RED,NO,2023-10-10,NO,3.0,0.0,0.0,0.0,1249969311
165834,166339,166343,PRESTAMO PERSONAL RED,2024-01-30,2023-10-10,37120,0.0,28999.9,0,2023-10-15,DISTRIBUIDOR RED,NO,2023-10-10,NO,,,,,1249969311
165833,166339,166342,PRESTAMO PERSONAL RED,2024-01-30,2023-10-10,16240,15063.25,13936.65,0,2023-12-15,DISTRIBUIDOR RED,NO,2023-10-10,NO,,,,,1249963707
165833,166339,166342,PRESTAMO PERSONAL RED,2024-01-30,2023-10-10,11600,18829.84,10170.06,0,2023-12-31,DISTRIBUIDOR RED,NO,2023-10-10,NO,3.0,1.0,0.0,0.0,1249963707
165833,166339,166342,PRESTAMO PERSONAL RED,2024-01-30,2023-10-10,0,28999.9,0.0,0,2024-03-15,CERRADO,NO,2023-10-10,NO,,,,,1249963707
165833,166339,166342,PRESTAMO PERSONAL RED,2024-01-30,2023-10-10,0,28999.9,0.0,0,2024-01-15,CERRADO,NO,2023-10-10,NO,,,,,1249963707
165833,166339,166342,PRESTAMO PERSONAL RED,2024-01-30,2023-10-10,0,28999.9,0.0,0,2024-01-31,CERRADO,NO,2023-10-10,NO,,,,,1249963707
165833,166339,166342,PRESTAMO PERSONAL RED,2024-01-30,2023-10-10,20880,11457.29,17542.61,0,2023-11-30,DISTRIBUIDOR RED,NO,2023-10-10,NO,4.0,0.0,0.0,0.0,1249963707
165833,166339,166342,PRESTAMO PERSONAL RED,2024-01-30,2023-10-10,25520,8004.73,20995.17,0,2023-11-15,DISTRIBUIDOR RED,NO,2023-10-10,NO,,,,,1249963707
165833,166339,166342,PRESTAMO PERSONAL RED,2024-01-30,2023-10-10,30160,4698.67,24301.23,0,2023-10-31,DISTRIBUIDOR RED,NO,2023-10-10,NO,3.0,0.0,0.0,0.0,1249963707
165833,166339,166342,PRESTAMO PERSONAL RED,2024-01-30,2023-10-10,37120,0.0,28999.9,0,2023-10-15,DISTRIBUIDOR RED,NO,2023-10-10,NO,,,,,1249963707
165832,166339,166344,PRESTAMO PERSONAL RED,2024-01-30,2023-10-10,25520,8004.73,20995.17,0,2023-11-15,DISTRIBUIDOR RED,NO,2023-10-10,NO,,,,,1249957843
165832,166339,166344,PRESTAMO PERSONAL RED,2024-01-30,2023-10-10,0,28999.9,0.0,0,2024-03-15,CERRADO,NO,2023-10-10,NO,,,,,1249957843
165832,166339,166344,PRESTAMO PERSONAL RED,2024-01-30,2023-10-10,0,28999.9,0.0,0,2024-01-31,CERRADO,NO,2023-10-10,NO,,,,,1249957843
165832,166339,166344,PRESTAMO PERSONAL RED,2024-01-30,2023-10-10,11600,18829.84,10170.06,0,2023-12-31,DISTRIBUIDOR RED,NO,2023-10-10,NO,3.0,1.0,0.0,0.0,1249957843
165832,166339,166344,PRESTAMO PERSONAL RED,2024-01-30,2023-10-10,30160,4698.67,24301.23,0,2023-10-31,DISTRIBUIDOR RED,NO,2023-10-10,NO,3.0,0.0,0.0,0.0,1249957843
165832,166339,166344,PRESTAMO PERSONAL RED,2024-01-30,2023-10-10,37120,0.0,28999.9,0,2023-10-15,DISTRIBUIDOR RED,NO,2023-10-10,NO,,,,,1249957843
165832,166339,166344,PRESTAMO PERSONAL RED,2024-01-30,2023-10-10,20880,11457.29,17542.61,0,2023-11-30,DISTRIBUIDOR RED,NO,2023-10-10,NO,4.0,0.0,0.0,0.0,1249957843
165832,166339,166344,PRESTAMO PERSONAL RED,2024-01-30,2023-10-10,0,28999.9,0.0,0,2024-01-15,CERRADO,NO,2023-10-10,NO,,,,,1249957843
165832,166339,166344,PRESTAMO PERSONAL RED,2024-01-30,2023-10-10,16240,15063.25,13936.65,0,2023-12-15,DISTRIBUIDOR RED,NO,2023-10-10,NO,,,,,1249957843
165673,166181,166187,PRESTAMO PERSONAL RED,2024-01-27,2023-10-07,33572,9067.94,25932.34,0,2023-11-15,DISTRIBUIDOR RED,NO,2023-10-07,NO,,,,,1248392017
165673,166181,166187,PRESTAMO PERSONAL RED,2024-01-27,2023-10-07,45780,1698.48,33301.8,0,2023-10-15,DISTRIBUIDOR RED,NO,2023-10-07,NO,,,,,1248392017
165673,166181,166187,PRESTAMO PERSONAL RED,2024-01-27,2023-10-07,39676,5264.35,29735.93,0,2023-10-31,DISTRIBUIDOR RED,NO,2023-10-07,NO,3.0,0.0,0.0,0.0,1248392017
165673,166181,166187,PRESTAMO PERSONAL RED,2024-01-27,2023-10-07,12208,24490.9,10509.38,0,2023-12-31,DISTRIBUIDOR RED,NO,2023-10-07,NO,4.0,0.0,0.0,0.0,1248392017
165673,166181,166187,PRESTAMO PERSONAL RED,2024-01-27,2023-10-07,24416,15253.98,19746.3,0,2023-11-30,DISTRIBUIDOR RED,NO,2023-10-07,NO,4.0,0.0,0.0,0.0,1248392017
165673,166181,166187,PRESTAMO PERSONAL RED,2024-01-27,2023-10-07,18312,19723.48,15276.8,0,2023-12-15,DISTRIBUIDOR RED,NO,2023-10-07,NO,,,,,1248392017
165673,166181,166187,PRESTAMO PERSONAL RED,2024-01-27,2023-10-07,0,35000.28,0.0,0,2024-01-15,CERRADO,NO,2023-10-07,NO,,,,,1248392017
165673,166181,166187,PRESTAMO PERSONAL RED,2024-01-27,2023-10-07,0,35000.28,0.0,0,2024-01-31,CERRADO,NO,2023-10-07,NO,,,,,1248392017
165673,166181,166187,PRESTAMO PERSONAL RED,2024-01-27,2023-10-07,0,35000.28,0.0,0,2024-03-15,CERRADO,NO,2023-10-07,NO,,,,,1248392017
165665,166181,166186,PRESTAMO PERSONAL RED,2024-01-27,2023-10-07,24416,15253.98,19746.3,0,2023-11-30,DISTRIBUIDOR RED,NO,2023-10-07,NO,4.0,0.0,0.0,0.0,1248310525
165665,166181,166186,PRESTAMO PERSONAL RED,2024-01-27,2023-10-07,45780,1698.48,33301.8,0,2023-10-15,DISTRIBUIDOR RED,NO,2023-10-07,NO,,,,,1248310525
165665,166181,166186,PRESTAMO PERSONAL RED,2024-01-27,2023-10-07,33572,9067.94,25932.34,0,2023-11-15,DISTRIBUIDOR RED,NO,2023-10-07,NO,,,,,1248310525
165665,166181,166186,PRESTAMO PERSONAL RED,2024-01-27,2023-10-07,39676,5264.35,29735.93,0,2023-10-31,DISTRIBUIDOR RED,NO,2023-10-07,NO,3.0,0.0,0.0,0.0,1248310525
165665,166181,166186,PRESTAMO PERSONAL RED,2024-01-27,2023-10-07,18312,19723.48,15276.8,0,2023-12-15,DISTRIBUIDOR RED,NO,2023-10-07,NO,,,,,1248310525
165665,166181,166186,PRESTAMO PERSONAL RED,2024-01-27,2023-10-07,12208,24490.9,10509.38,0,2023-12-31,DISTRIBUIDOR RED,NO,2023-10-07,NO,4.0,0.0,0.0,0.0,1248310525
165665,166181,166186,PRESTAMO PERSONAL RED,2024-01-27,2023-10-07,0,35000.28,0.0,0,2024-03-15,CERRADO,NO,2023-10-07,NO,,,,,1248310525
165665,166181,166186,PRESTAMO PERSONAL RED,2024-01-27,2023-10-07,0,35000.28,0.0,0,2024-01-31,CERRADO,NO,2023-10-07,NO,,,,,1248310525
165665,166181,166186,PRESTAMO PERSONAL RED,2024-01-27,2023-10-07,0,35000.28,0.0,0,2024-01-15,CERRADO,NO,2023-10-07,NO,,,,,1248310525
165642,165794,165798,PRESTAMO PERSONAL RED,2024-01-22,2023-10-02,32920,12402.61,26597.33,0,2023-11-15,DISTRIBUIDOR RED,NO,2023-10-02,NO,,,,,1247973227
165642,165794,165798,PRESTAMO PERSONAL RED,2024-01-22,2023-10-02,49380,1909.36,37090.58,0,2023-10-15,DISTRIBUIDOR RED,NO,2023-10-02,NO,,,,,1247973227
165642,165794,165798,PRESTAMO PERSONAL RED,2024-01-22,2023-10-02,39504,8008.05,30991.89,0,2023-10-31,DISTRIBUIDOR RED,NO,2023-10-02,NO,0.0,4.0,0.0,0.0,1247973227
165642,165794,165798,PRESTAMO PERSONAL RED,2024-01-22,2023-10-02,26336,17080.02,21919.92,0,2023-11-30,DISTRIBUIDOR RED,NO,2023-10-02,NO,0.0,3.0,1.0,0.0,1247973227
165642,165794,165798,PRESTAMO PERSONAL RED,2024-01-22,2023-10-02,19752,22058.45,16941.49,0,2023-12-15,DISTRIBUIDOR RED,NO,2023-10-02,NO,,,,,1247973227
165642,165794,165798,PRESTAMO PERSONAL RED,2024-01-22,2023-10-02,2684,36460.94,2539.0,0,2024-01-15,DISTRIBUIDOR RED,NO,2023-10-02,NO,,,,,1247973227
165642,165794,165798,PRESTAMO PERSONAL RED,2024-01-22,2023-10-02,13168,27357.29,11642.65,0,2023-12-31,DISTRIBUIDOR RED,NO,2023-10-02,NO,0.0,2.0,2.0,0.0,1247973227
165642,165794,165798,PRESTAMO PERSONAL RED,2024-01-22,2023-10-02,0,38999.94,0.0,0,2024-01-31,CERRADO,NO,2023-10-02,NO,,,,,1247973227
165642,165794,165798,PRESTAMO PERSONAL RED,2024-01-22,2023-10-02,0,38999.94,0.0,0,2024-03-15,CERRADO,NO,2023-10-02,NO,,,,,1247973227
165641,165794,165799,PRESTAMO PERSONAL RED,2024-01-22,2023-10-02,32920,12402.61,26597.33,0,2023-11-15,DISTRIBUIDOR RED,NO,2023-10-02,NO,,,,,1247961583
165641,165794,165799,PRESTAMO PERSONAL RED,2024-01-22,2023-10-02,49380,1909.36,37090.58,0,2023-10-15,DISTRIBUIDOR RED,NO,2023-10-02,NO,,,,,1247961583
165641,165794,165799,PRESTAMO PERSONAL RED,2024-01-22,2023-10-02,39504,8008.05,30991.89,0,2023-10-31,DISTRIBUIDOR RED,NO,2023-10-02,NO,0.0,4.0,0.0,0.0,1247961583
165641,165794,165799,PRESTAMO PERSONAL RED,2024-01-22,2023-10-02,0,38999.94,0.0,0,2024-01-31,CERRADO,NO,2023-10-02,NO,,,,,1247961583
165641,165794,165799,PRESTAMO PERSONAL RED,2024-01-22,2023-10-02,26336,17080.02,21919.92,0,2023-11-30,DISTRIBUIDOR RED,NO,2023-10-02,NO,0.0,3.0,1.0,0.0,1247961583
165641,165794,165799,PRESTAMO PERSONAL RED,2024-01-22,2023-10-02,19752,22058.45,16941.49,0,2023-12-15,DISTRIBUIDOR RED,NO,2023-10-02,NO,,,,,1247961583
165641,165794,165799,PRESTAMO PERSONAL RED,2024-01-22,2023-10-02,2684,36460.94,2539.0,0,2024-01-15,DISTRIBUIDOR RED,NO,2023-10-02,NO,,,,,1247961583
165641,165794,165799,PRESTAMO PERSONAL RED,2024-01-22,2023-10-02,13168,27357.29,11642.65,0,2023-12-31,DISTRIBUIDOR RED,NO,2023-10-02,NO,0.0,2.0,2.0,0.0,1247961583
165641,165794,165799,PRESTAMO PERSONAL RED,2024-01-22,2023-10-02,0,38999.94,0.0,0,2024-03-15,CERRADO,NO,2023-10-02,NO,,,,,1247961583
165555,165754,165759,PRESTAMO PERSONAL RED,2024-01-23,2023-10-03,31310,13433.21,26566.94,0,2023-11-15,DISTRIBUIDOR RED,NO,2023-10-03,NO,,,,,1247585200
165555,165754,165759,PRESTAMO PERSONAL RED,2024-01-23,2023-10-03,46965,2122.34,37877.81,0,2023-10-15,DISTRIBUIDOR RED,NO,2023-10-03,NO,,,,,1247585200
165555,165754,165759,PRESTAMO PERSONAL RED,2024-01-23,2023-10-03,37572,8764.88,31235.27,0,2023-10-31,DISTRIBUIDOR RED,NO,2023-10-03,NO,4.0,0.0,0.0,0.0,1247585200
165555,165754,165759,PRESTAMO PERSONAL RED,2024-01-23,2023-10-03,0,40000.15,0.0,0,2024-01-15,CERRADO,NO,2023-10-03,NO,,,,,1247585200
165555,165754,165759,PRESTAMO PERSONAL RED,2024-01-23,2023-10-03,25048,18303.75,21696.4,0,2023-11-30,DISTRIBUIDOR RED,NO,2023-10-03,NO,4.0,0.0,0.0,0.0,1247585200
165555,165754,165759,PRESTAMO PERSONAL RED,2024-01-23,2023-10-03,12524,28688.95,11311.2,0,2023-12-31,DISTRIBUIDOR RED,NO,2023-10-03,NO,1.0,2.0,1.0,0.0,1247585200
165555,165754,165759,PRESTAMO PERSONAL RED,2024-01-23,2023-10-03,0,40000.15,0.0,0,2024-03-15,CERRADO,NO,2023-10-03,NO,,,,,1247585200
165555,165754,165759,PRESTAMO PERSONAL RED,2024-01-23,2023-10-03,0,40000.15,0.0,0,2024-01-31,CERRADO,NO,2023-10-03,NO,,,,,1247585200
165555,165754,165759,PRESTAMO PERSONAL RED,2024-01-23,2023-10-03,18786,23385.77,16614.38,0,2023-12-15,DISTRIBUIDOR RED,NO,2023-10-03,NO,,,,,1247585200
165554,165700,165706,PRESTAMO PERSONAL RED,2024-01-20,2023-09-30,39020,15046.46,31953.23,0,2023-11-15,DISTRIBUIDOR RED,NO,2023-09-30,NO,,,,,1247582487
165554,165700,165706,PRESTAMO PERSONAL RED,2024-01-20,2023-09-30,62432,0.0,46999.69,0,2023-09-30,DISTRIBUIDOR RED,NO,2023-09-30,NO,0.0,0.0,0.0,0.0,1247582487
165554,165700,165706,PRESTAMO PERSONAL RED,2024-01-20,2023-09-30,54628,4717.87,42281.82,0,2023-10-15,DISTRIBUIDOR RED,NO,2023-09-30,NO,,,,,1247582487
165554,165700,165706,PRESTAMO PERSONAL RED,2024-01-20,2023-09-30,46824,9727.35,37272.34,0,2023-10-31,DISTRIBUIDOR RED,NO,2023-09-30,NO,4.0,0.0,0.0,0.0,1247582487
165554,165700,165706,PRESTAMO PERSONAL RED,2024-01-20,2023-09-30,31216,20694.36,26305.33,0,2023-11-30,DISTRIBUIDOR RED,NO,2023-09-30,NO,4.0,0.0,0.0,0.0,1247582487
165554,165700,165706,PRESTAMO PERSONAL RED,2024-01-20,2023-09-30,23412,26691.38,20308.31,0,2023-12-15,DISTRIBUIDOR RED,NO,2023-09-30,NO,,,,,1247582487
165554,165700,165706,PRESTAMO PERSONAL RED,2024-01-20,2023-09-30,0,46999.69,0.0,0,2024-01-15,CERRADO,NO,2023-09-30,NO,,,,,1247582487
165554,165700,165706,PRESTAMO PERSONAL RED,2024-01-20,2023-09-30,15608,33059.07,13940.62,0,2023-12-31,DISTRIBUIDOR RED,NO,2023-09-30,NO,2.0,0.0,1.0,1.0,1247582487
165554,165700,165706,PRESTAMO PERSONAL RED,2024-01-20,2023-09-30,0,46999.69,0.0,0,2024-01-31,CERRADO,NO,2023-09-30,NO,,,,,1247582487
165554,165700,165706,PRESTAMO PERSONAL RED,2024-01-20,2023-09-30,0,46999.69,0.0,0,2024-03-15,CERRADO,NO,2023-09-30,NO,,,,,1247582487
165542,165794,165796,PRESTAMO PERSONAL RED,2024-01-22,2023-10-02,0,38999.94,0.0,0,2024-03-15,CERRADO,NO,2023-10-02,NO,,,,,1247928794
165542,165794,165796,PRESTAMO PERSONAL RED,2024-01-22,2023-10-02,0,38999.94,0.0,0,2024-01-31,CERRADO,NO,2023-10-02,NO,,,,,1247928794
165542,165794,165796,PRESTAMO PERSONAL RED,2024-01-22,2023-10-02,13168,27357.29,11642.65,0,2023-12-31,DISTRIBUIDOR RED,NO,2023-10-02,NO,0.0,2.0,2.0,0.0,1247928794
165542,165794,165796,PRESTAMO PERSONAL RED,2024-01-22,2023-10-02,2684,36460.94,2539.0,0,2024-01-15,DISTRIBUIDOR RED,NO,2023-10-02,NO,,,,,1247928794
165542,165794,165796,PRESTAMO PERSONAL RED,2024-01-22,2023-10-02,19752,22058.45,16941.49,0,2023-12-15,DISTRIBUIDOR RED,NO,2023-10-02,NO,,,,,1247928794
165542,165794,165796,PRESTAMO PERSONAL RED,2024-01-22,2023-10-02,26336,17080.02,21919.92,0,2023-11-30,DISTRIBUIDOR RED,NO,2023-10-02,NO,0.0,3.0,1.0,0.0,1247928794
165542,165794,165796,PRESTAMO PERSONAL RED,2024-01-22,2023-10-02,32920,12402.61,26597.33,0,2023-11-15,DISTRIBUIDOR RED,NO,2023-10-02,NO,,,,,1247928794
165542,165794,165796,PRESTAMO PERSONAL RED,2024-01-22,2023-10-02,39504,8008.05,30991.89,0,2023-10-31,DISTRIBUIDOR RED,NO,2023-10-02,NO,0.0,4.0,0.0,0.0,1247928794
165542,165794,165796,PRESTAMO PERSONAL RED,2024-01-22,2023-10-02,49380,1909.36,37090.58,0,2023-10-15,DISTRIBUIDOR RED,NO,2023-10-02,NO,,,,,1247928794
165541,165794,165795,PRESTAMO PERSONAL RED,2024-01-22,2023-10-02,26336,17080.02,21919.92,0,2023-11-30,DISTRIBUIDOR RED,NO,2023-10-02,NO,0.0,3.0,1.0,0.0,1247372813
165541,165794,165795,PRESTAMO PERSONAL RED,2024-01-22,2023-10-02,49380,1909.36,37090.58,0,2023-10-15,DISTRIBUIDOR RED,NO,2023-10-02,NO,,,,,1247372813
165541,165794,165795,PRESTAMO PERSONAL RED,2024-01-22,2023-10-02,39504,8008.05,30991.89,0,2023-10-31,DISTRIBUIDOR RED,NO,2023-10-02,NO,0.0,4.0,0.0,0.0,1247372813
165541,165794,165795,PRESTAMO PERSONAL RED,2024-01-22,2023-10-02,32920,12402.61,26597.33,0,2023-11-15,DISTRIBUIDOR RED,NO,2023-10-02,NO,,,,,1247372813
165541,165794,165795,PRESTAMO PERSONAL RED,2024-01-22,2023-10-02,13168,27357.29,11642.65,0,2023-12-31,DISTRIBUIDOR RED,NO,2023-10-02,NO,0.0,2.0,2.0,0.0,1247372813
165541,165794,165795,PRESTAMO PERSONAL RED,2024-01-22,2023-10-02,19752,22058.45,16941.49,0,2023-12-15,DISTRIBUIDOR RED,NO,2023-10-02,NO,,,,,1247372813
165541,165794,165795,PRESTAMO PERSONAL RED,2024-01-22,2023-10-02,0,38999.94,0.0,0,2024-03-15,CERRADO,NO,2023-10-02,NO,,,,,1247372813
165541,165794,165795,PRESTAMO PERSONAL RED,2024-01-22,2023-10-02,0,38999.94,0.0,0,2024-01-31,CERRADO,NO,2023-10-02,NO,,,,,1247372813
165541,165794,165795,PRESTAMO PERSONAL RED,2024-01-22,2023-10-02,2684,36460.94,2539.0,0,2024-01-15,DISTRIBUIDOR RED,NO,2023-10-02,NO,,,,,1247372813
165540,165794,165797,PRESTAMO PERSONAL RED,2024-01-22,2023-10-02,0,38999.94,0.0,0,2024-03-15,CERRADO,NO,2023-10-02,NO,,,,,1247372741
165540,165794,165797,PRESTAMO PERSONAL RED,2024-01-22,2023-10-02,0,38999.94,0.0,0,2024-01-31,CERRADO,NO,2023-10-02,NO,,,,,1247372741
165540,165794,165797,PRESTAMO PERSONAL RED,2024-01-22,2023-10-02,13168,27357.29,11642.65,0,2023-12-31,DISTRIBUIDOR RED,NO,2023-10-02,NO,0.0,2.0,2.0,0.0,1247372741
165540,165794,165797,PRESTAMO PERSONAL RED,2024-01-22,2023-10-02,2684,36460.94,2539.0,0,2024-01-15,DISTRIBUIDOR RED,NO,2023-10-02,NO,,,,,1247372741
165540,165794,165797,PRESTAMO PERSONAL RED,2024-01-22,2023-10-02,19752,22058.45,16941.49,0,2023-12-15,DISTRIBUIDOR RED,NO,2023-10-02,NO,,,,,1247372741
165540,165794,165797,PRESTAMO PERSONAL RED,2024-01-22,2023-10-02,26336,17080.02,21919.92,0,2023-11-30,DISTRIBUIDOR RED,NO,2023-10-02,NO,0.0,3.0,1.0,0.0,1247372741
165540,165794,165797,PRESTAMO PERSONAL RED,2024-01-22,2023-10-02,32920,12402.61,26597.33,0,2023-11-15,DISTRIBUIDOR RED,NO,2023-10-02,NO,,,,,1247372741
165540,165794,165797,PRESTAMO PERSONAL RED,2024-01-22,2023-10-02,39504,8008.05,30991.89,0,2023-10-31,DISTRIBUIDOR RED,NO,2023-10-02,NO,0.0,4.0,0.0,0.0,1247372741
165540,165794,165797,PRESTAMO PERSONAL RED,2024-01-22,2023-10-02,49380,1909.36,37090.58,0,2023-10-15,DISTRIBUIDOR RED,NO,2023-10-02,NO,,,,,1247372741
165511,165707,165712,PRESTAMO PERSONAL RED,2024-01-22,2023-10-02,59985,2483.76,46516.44,0,2023-10-15,DISTRIBUIDOR RED,NO,2023-10-02,NO,,,,,1247300014
165511,165707,165712,PRESTAMO PERSONAL RED,2024-01-22,2023-10-02,47988,10348.25,38651.95,0,2023-10-31,DISTRIBUIDOR RED,NO,2023-10-02,NO,0.0,3.0,1.0,0.0,1247300014
165511,165707,165712,PRESTAMO PERSONAL RED,2024-01-22,2023-10-02,39990,15954.86,33045.34,0,2023-11-15,DISTRIBUIDOR RED,NO,2023-10-02,NO,,,,,1247300014
165511,165707,165712,PRESTAMO PERSONAL RED,2024-01-22,2023-10-02,31992,21871.43,27128.77,0,2023-11-30,DISTRIBUIDOR RED,NO,2023-10-02,NO,0.0,3.0,1.0,0.0,1247300014
165511,165707,165712,PRESTAMO PERSONAL RED,2024-01-22,2023-10-02,23994,28115.36,20884.84,0,2023-12-15,DISTRIBUIDOR RED,NO,2023-10-02,NO,,,,,1247300014
165511,165707,165712,PRESTAMO PERSONAL RED,2024-01-22,2023-10-02,3098,46076.2,2924.0,0,2024-01-15,DISTRIBUIDOR RED,NO,2023-10-02,NO,,,,,1247300014
165511,165707,165712,PRESTAMO PERSONAL RED,2024-01-22,2023-10-02,15996,34705.01,14295.19,0,2023-12-31,DISTRIBUIDOR RED,NO,2023-10-02,NO,0.0,3.0,1.0,0.0,1247300014
165511,165707,165712,PRESTAMO PERSONAL RED,2024-01-22,2023-10-02,0,49000.2,0.0,0,2024-01-31,CERRADO,NO,2023-10-02,NO,,,,,1247300014
165511,165707,165712,PRESTAMO PERSONAL RED,2024-01-22,2023-10-02,0,49000.2,0.0,0,2024-03-15,CERRADO,NO,2023-10-02,NO,,,,,1247300014
165463,165529,165538,PRESTAMO PERSONAL RED,2024-01-18,2023-09-28,101440,0.0,81999.95,0,2023-09-30,DISTRIBUIDOR RED,NO,2023-09-28,NO,0.0,0.0,0.0,0.0,1247053771
165463,165529,165538,PRESTAMO PERSONAL RED,2024-01-18,2023-09-28,88760,8690.65,73309.3,0,2023-10-15,DISTRIBUIDOR RED,NO,2023-09-28,NO,,,,,1247053771
165463,165529,165538,PRESTAMO PERSONAL RED,2024-01-18,2023-09-28,76080,17785.12,64214.83,0,2023-10-31,DISTRIBUIDOR RED,NO,2023-09-28,NO,4.0,0.0,0.0,0.0,1247053771
165463,165529,165538,PRESTAMO PERSONAL RED,2024-01-18,2023-09-28,63400,27302.96,54696.99,0,2023-11-15,DISTRIBUIDOR RED,NO,2023-09-28,NO,,,,,1247053771
165463,165529,165538,PRESTAMO PERSONAL RED,2024-01-18,2023-09-28,44380,42418.82,39581.13,0,2023-11-30,DISTRIBUIDOR RED,NO,2023-09-28,NO,3.0,1.0,0.0,0.0,1247053771
165463,165529,165538,PRESTAMO PERSONAL RED,2024-01-18,2023-09-28,31700,53087.33,28912.62,0,2023-12-15,DISTRIBUIDOR RED,NO,2023-09-28,NO,,,,,1247053771
165463,165529,165538,PRESTAMO PERSONAL RED,2024-01-18,2023-09-28,0,81999.95,0.0,0,2024-01-15,CERRADO,NO,2023-09-28,NO,,,,,1247053771
165463,165529,165538,PRESTAMO PERSONAL RED,2024-01-18,2023-09-28,19020,64255.85,17744.1,0,2023-12-31,DISTRIBUIDOR RED,NO,2023-09-28,NO,4.0,0.0,0.0,0.0,1247053771
165463,165529,165538,PRESTAMO PERSONAL RED,2024-01-18,2023-09-28,0,81999.95,0.0,0,2024-01-31,CERRADO,NO,2023-09-28,NO,,,,,1247053771
165463,165529,165538,PRESTAMO PERSONAL RED,2024-01-18,2023-09-28,0,81999.95,0.0,0,2024-03-15,CERRADO,NO,2023-09-28,NO,,,,,1247053771
165452,165707,165711,PRESTAMO PERSONAL RED,2024-01-22,2023-10-02,59985,2483.76,46516.44,0,2023-10-15,DISTRIBUIDOR RED,NO,2023-10-02,NO,,,,,1247035006
165452,165707,165711,PRESTAMO PERSONAL RED,2024-01-22,2023-10-02,39990,15954.86,33045.34,0,2023-11-15,DISTRIBUIDOR RED,NO,2023-10-02,NO,,,,,1247035006
165452,165707,165711,PRESTAMO PERSONAL RED,2024-01-22,2023-10-02,31992,21871.43,27128.77,0,2023-11-30,DISTRIBUIDOR RED,NO,2023-10-02,NO,0.0,3.0,1.0,0.0,1247035006
165452,165707,165711,PRESTAMO PERSONAL RED,2024-01-22,2023-10-02,47988,10348.25,38651.95,0,2023-10-31,DISTRIBUIDOR RED,NO,2023-10-02,NO,0.0,3.0,1.0,0.0,1247035006
165452,165707,165711,PRESTAMO PERSONAL RED,2024-01-22,2023-10-02,3098,46076.2,2924.0,0,2024-01-15,DISTRIBUIDOR RED,NO,2023-10-02,NO,,,,,1247035006
165452,165707,165711,PRESTAMO PERSONAL RED,2024-01-22,2023-10-02,0,49000.2,0.0,0,2024-03-15,CERRADO,NO,2023-10-02,NO,,,,,1247035006
165452,165707,165711,PRESTAMO PERSONAL RED,2024-01-22,2023-10-02,15996,34705.01,14295.19,0,2023-12-31,DISTRIBUIDOR RED,NO,2023-10-02,NO,0.0,3.0,1.0,0.0,1247035006
165452,165707,165711,PRESTAMO PERSONAL RED,2024-01-22,2023-10-02,23994,28115.36,20884.84,0,2023-12-15,DISTRIBUIDOR RED,NO,2023-10-02,NO,,,,,1247035006
165452,165707,165711,PRESTAMO PERSONAL RED,2024-01-22,2023-10-02,0,49000.2,0.0,0,2024-01-31,CERRADO,NO,2023-10-02,NO,,,,,1247035006
165432,165843,165850,PRESTAMO PERSONAL RED,2024-01-23,2023-10-03,0,35000.3,0.0,0,2024-03-15,CERRADO,NO,2023-10-03,NO,,,,,1246975527
165432,165843,165850,PRESTAMO PERSONAL RED,2024-01-23,2023-10-03,11824,24584.6,10415.7,0,2023-12-31,DISTRIBUIDOR RED,NO,2023-10-03,NO,3.0,1.0,0.0,0.0,1246975527
165432,165843,165850,PRESTAMO PERSONAL RED,2024-01-23,2023-10-03,0,35000.3,0.0,0,2024-01-15,DISTRIBUIDOR RED,NO,2023-10-03,NO,,,,,1246975527
165432,165843,165850,PRESTAMO PERSONAL RED,2024-01-23,2023-10-03,17736,19835.79,15164.51,0,2023-12-15,DISTRIBUIDOR RED,NO,2023-10-03,NO,,,,,1246975527
